design_id,r,l,e,ROM,QRR,omega,width_r,thickness_r,width_l,thickness_l,d_shaft_A,pin_diameter_B,pin_diameter_C,mass_crank,mass_rod,mass_slider,I_min_r,P_cr,N_max_comp,n_buck,buckling_passed
4207,0.057,0.326,0.268,0.2504414321354399,1.5834603995091197,3.1415926535897927,0.016,0.005,0.013,0.016,0.0047,0.0016,0.0014,0.013108255100284317,0.18921569601340818,0.0221544104497456,2.929333333333333e-09,19886.15021940396,2.8954169854076284,6868.147254653308,True
4208,0.057,0.326,0.268,0.2504414321354399,1.5834603995091197,3.1415926535897927,0.01,0.006,0.009,0.017,0.0077,0.0039,0.0011,0.009499057118272527,0.1391147137995405,0.022187161553159272,1.0327499999999998e-09,7010.954132597668,2.613309856525217,2682.787161687658,True
4209,0.057,0.326,0.268,0.2504414321354399,1.5834603995091197,3.1415926535897927,0.017,0.003,0.013,0.014,0.0061,0.0033,0.0013,0.00843276038516046,0.16572212637778558,0.022166200846974522,2.5631666666666662e-09,17400.381441978465,2.7631316295979897,6297.340762050508,True
4210,0.057,0.326,0.268,0.2504414321354399,1.5834603995091197,3.1415926535897927,0.017,0.017,0.019,0.009,0.0037,0.0037,0.0016,0.04775130542700477,0.15591431374171671,0.02212820956701466,1.1542499999999996e-09,7835.772265844452,2.7077737649422247,2893.80611013182,True
4211,0.121,0.144,0.018,0.2500701514316917,1.7191412988892254,3.1415926535897927,0.014,0.014,0.008,0.014,0.0045,0.0028,0.002,0.06706064540476925,0.04522118247320997,0.02206532744846041,5.973333333333334e-10,20783.031160647843,3.746595191029482,5547.178198063379,True
4212,0.121,0.144,0.018,0.2500701514316917,1.7191412988892254,3.1415926535897927,0.009,0.013,0.01,0.013,0.0034,0.0034,0.003,0.039806099223865736,0.052614499005306216,0.02184698675903592,1.0833333333333335e-09,37692.43932595173,3.7790578698932284,9974.030730314451,True
4213,0.121,0.144,0.018,0.2500701514316917,1.7191412988892254,3.1415926535897927,0.014,0.011,0.005,0.01,0.0037,0.0011,0.0028,0.05247214761003326,0.020089451676070836,0.0218976417989824,1.0416666666666668e-10,3624.2730121107425,3.6300747202963604,998.4017661804096,True
4214,0.121,0.144,0.018,0.2500701514316917,1.7191412988892254,3.1415926535897927,0.012,0.003,0.016,0.02,0.004,0.0017,0.0037,0.012271174331303142,0.12978030227386833,0.021642183192355745,6.826666666666667e-09,237520.3561216896,4.131945214116605,57483.90741247294,True
4215,0.121,0.144,0.018,0.2500701514316917,1.7191412988892254,3.1415926535897927,0.018,0.015,0.012,0.016,0.0035,0.0012,0.0038,0.09213814739426679,0.07764107997631026,0.021609432088942074,2.304e-09,80163.12019107024,3.8923487008482374,20595.051048124424,True
4216,0.121,0.144,0.018,0.2500701514316917,1.7191412988892254,3.1415926535897927,0.015,0.015,0.009,0.015,0.0038,0.0038,0.0036,0.0771165481334131,0.05453442976646533,0.021674060933011722,9.112499999999997e-10,31705.140309944763,3.786701202242955,8372.75998728525,True
4217,0.121,0.144,0.018,0.2500701514316917,1.7191412988892254,3.1415926535897927,0.013,0.016,0.009,0.014,0.0033,0.002,0.0019,0.07097920114151508,0.050890745829487154,0.02208235802223552,8.504999999999998e-10,29591.464289281783,3.77274048260027,7843.493191688229,True
4218,0.121,0.144,0.018,0.2500701514316917,1.7191412988892254,3.1415926535897927,0.015,0.02,0.011,0.002,0.0043,0.0025,0.0025,0.1026692502687276,0.008905354827643876,0.02196707413821939,7.333333333333334e-12,255.14882005259625,3.579195918695354,71.28663136875728,True
4219,0.121,0.144,0.018,0.2500701514316917,1.7191412988892254,3.1415926535897927,0.012,0.009,0.009,0.001,0.0073,0.0013,0.0023,0.03653967860058973,0.0036326758198781707,0.02200899555058889,7.499999999999999e-13,26.09476568719734,3.5552724672151603,7.339737229095506,True
4220,0.121,0.144,0.018,0.2500701514316917,1.7191412988892254,3.1415926535897927,0.006,0.001,0.019,0.003,0.0033,0.0026,0.0011,0.002028948868316577,0.023059185741158603,0.022187161553159272,4.275e-11,1487.4016441702488,3.645669557463868,407.9913499359961,True
4221,0.122,0.149,0.018,0.25027694145247864,1.535244964578378,3.1415926535897927,0.017,0.005,0.008,0.006,0.0054,0.0024,0.002,0.02936894715626484,0.02004826769227302,0.02206532744846041,1.44e-10,4679.582170516059,3.62747509876953,1290.038399465075,True
4222,0.122,0.149,0.018,0.25027694145247864,1.535244964578378,3.1415926535897927,0.011,0.019,0.012,0.015,0.0051,0.0032,0.0038,0.07179185150158882,0.07550270276775053,0.021609432088942074,2.16e-09,70193.73255774089,3.8779735132862148,18100.621965893304,True
4223,0.122,0.149,0.018,0.25027694145247864,1.535244964578378,3.1415926535897927,0.012,0.004,0.01,0.008,0.0053,0.0028,0.004,0.016506312761159124,0.03347734063712962,0.021541309793841633,4.266666666666667e-10,13865.428653380917,3.685335606668776,3762.3245568981065,True
4224,0.122,0.149,0.018,0.25027694145247864,1.535244964578378,3.1415926535897927,0.009,0.012,0.005,0.007,0.0034,0.0034,0.0025,0.037044331591260686,0.014512529662494488,0.02196707413821939,7.291666666666669e-11,2369.580092130528,3.601495886191651,657.9433010643269,True
4225,0.122,0.149,0.018,0.25027694145247864,1.535244964578378,3.1415926535897927,0.012,0.019,0.006,0.008,0.0036,0.0019,0.0013,0.07838413800748488,0.020003487547684017,0.022166200846974522,1.44e-10,4679.582170516059,3.6279539327028916,1289.868134303923,True
4226,0.122,0.149,0.018,0.25027694145247864,1.535244964578378,3.1415926535897927,0.018,0.004,0.005,0.001,0.0048,0.0029,0.0036,0.02491546341270399,0.0020696155946699863,0.021674060933011722,4.166666666666667e-13,13.540457669317302,3.542610085953338,3.822169908849419,True
4227,0.122,0.149,0.018,0.25027694145247864,1.535244964578378,3.1415926535897927,0.008,0.012,0.006,0.003,0.0055,0.0036,0.0012,0.032641523857196125,0.007481732822168618,0.02217711788144575,1.35e-11,438.71082848588054,3.5707665410462517,122.8618066857253,True
4228,0.122,0.149,0.018,0.25027694145247864,1.535244964578378,3.1415926535897927,0.008,0.008,0.017,0.006,0.0065,0.0037,0.003,0.02163651374668752,0.0429031169854175,0.02184698675903592,3.0600000000000003e-10,9944.112112346626,3.7305063093402735,2665.6199689165533,True
4229,0.122,0.149,0.018,0.25027694145247864,1.535244964578378,3.1415926535897927,0.015,0.008,0.011,0.001,0.0054,0.0035,0.0038,0.04146040096407454,0.0046097618699926035,0.021609432088942074,9.166666666666667e-13,29.78900687249806,3.5537879920156885,8.382325265160768,True
4230,0.122,0.149,0.018,0.25027694145247864,1.535244964578378,3.1415926535897927,0.019,0.007,0.009,0.005,0.0031,0.0021,0.001,0.0458553244473988,0.01877474384351067,0.022196331862115105,9.375000000000001e-11,3046.602975596393,3.622538723640379,841.0132252595456,True
4231,0.098,0.261,0.142,0.2496913667907849,1.5226782442911058,3.1415926535897927,0.015,0.015,0.016,0.016,0.004,0.0021,0.0011,0.06253832497932692,0.1866908360520695,0.022187161553159272,5.461333333333334e-09,57840.866746399566,3.8690564003874597,14949.605475021557,True
4232,0.098,0.261,0.142,0.2496913667907849,1.5226782442911058,3.1415926535897927,0.015,0.011,0.009,0.016,0.0057,0.0012,0.0015,0.04572020204486098,0.10489504365696375,0.02214174668975898,9.719999999999997e-10,10294.431605987615,3.4267526340967605,3004.1361910854907,True
4233,0.098,0.261,0.142,0.2496913667907849,1.5226782442911058,3.1415926535897927,0.006,0.008,0.017,0.017,0.0046,0.003,0.0033,0.01305737958455659,0.21148511762684902,0.021764453978433462,6.960083333333336e-09,73714.0965503851,4.0007405870793376,18425.11278747984,True
4234,0.098,0.261,0.142,0.2496913667907849,1.5226782442911058,3.1415926535897927,0.016,0.006,0.005,0.014,0.0073,0.0018,0.0016,0.02662797604961001,0.050944127360187316,0.02212820956701466,1.4583333333333337e-10,1544.5177735320929,3.1351081750816787,492.6521470002717,True
4235,0.098,0.261,0.142,0.2496913667907849,1.5226782442911058,3.1415926535897927,0.015,0.003,0.018,0.02,0.0066,0.0014,0.0025,0.012462033954521917,0.2628018445879649,0.02196707413821939,9.719999999999999e-09,102944.31605987615,4.27918369720112,24056.998564284306,True
4236,0.098,0.261,0.142,0.2496913667907849,1.5226782442911058,3.1415926535897927,0.011,0.004,0.018,0.001,0.0064,0.0018,0.0036,0.0121028456610975,0.013160176808313233,0.021674060933011722,1.4999999999999999e-12,15.886468527758664,2.928423027831171,5.4249226893712805,True
4237,0.098,0.261,0.142,0.2496913667907849,1.5226782442911058,3.1415926535897927,0.018,0.014,0.01,0.006,0.0067,0.0014,0.0029,0.07006005141806478,0.043757568423040086,0.02187275096038801,1.8e-10,1906.3762233310401,3.0948705585730316,615.9793074544685,True
4238,0.098,0.261,0.142,0.2496913667907849,1.5226782442911058,3.1415926535897927,0.011,0.007,0.011,0.018,0.0056,0.0018,0.0032,0.02124108085021388,0.1445111581511804,0.021792838268058643,1.9964999999999995e-09,21144.88961044678,3.6389421870964247,5810.724249872916,True
4239,0.098,0.261,0.142,0.2496913667907849,1.5226782442911058,3.1415926535897927,0.012,0.009,0.011,0.016,0.007,0.0025,0.001,0.029763960921836724,0.12830504480026758,0.022196331862115105,1.7746666666666665e-09,18795.45743150825,3.5535680309685262,5289.179007608739,True
4240,0.098,0.261,0.142,0.2496913667907849,1.5226782442911058,3.1415926535897927,0.008,0.002,0.01,0.006,0.0066,0.0017,0.0034,0.004340793499524649,0.043770838622268965,0.02173519632605058,1.8e-10,1906.3762233310401,3.0941889039418697,616.1150086545766,True
4241,0.081,0.305,0.212,0.25023835715402093,1.5324842643671777,3.1415926535897927,0.01,0.008,0.018,0.001,0.0072,0.0027,0.004,0.018082441202746394,0.015378982453433035,0.021541309793841633,1.4999999999999999e-12,11.63345469045362,2.518047445913993,4.620029979709515,True
4242,0.081,0.305,0.212,0.25023835715402093,1.5324842643671777,3.1415926535897927,0.016,0.004,0.009,0.005,0.0069,0.0037,0.0016,0.014819124629531147,0.038309613189842606,0.02212820956701466,9.375000000000001e-11,727.0909181533515,2.6466159123575452,274.724758797991,True
4243,0.081,0.305,0.212,0.25023835715402093,1.5324842643671777,3.1415926535897927,0.01,0.019,0.009,0.009,0.0064,0.0029,0.0029,0.04319222883099145,0.0690023978643492,0.02187275096038801,5.467499999999998e-10,4240.394234670343,2.813851382524103,1506.9716407220453,True
4244,0.081,0.305,0.212,0.25023835715402093,1.5324842643671777,3.1415926535897927,0.016,0.018,0.018,0.008,0.0032,0.0029,0.0012,0.066560822305602,0.1227462035367335,0.02217711788144575,7.679999999999999e-10,5956.328801512253,3.110196763857046,1915.0970995563755,True
4245,0.081,0.305,0.212,0.25023835715402093,1.5324842643671777,3.1415926535897927,0.009,0.005,0.012,0.009,0.0041,0.0014,0.0025,0.010272212262975115,0.09199733606458423,0.02196707413821939,7.289999999999999e-10,5653.8589795604585,2.940476895395734,1922.7693944521043,True
4246,0.081,0.305,0.212,0.25023835715402093,1.5324842643671777,3.1415926535897927,0.017,0.01,0.014,0.019,0.005,0.0039,0.0038,0.03950572208782412,0.22715837572612715,0.021609432088942074,4.344666666666667e-09,33695.65520786055,3.6805224051403465,9155.128402641978,True
4247,0.081,0.305,0.212,0.25023835715402093,1.5324842643671777,3.1415926535897927,0.011,0.016,0.016,0.005,0.0078,0.0034,0.0031,0.039842389453706696,0.06832368638024416,0.021820349194926134,1.666666666666667e-10,1292.6060767170693,2.809888236365448,460.02045917279526,True
4248,0.081,0.305,0.212,0.25023835715402093,1.5324842643671777,3.1415926535897927,0.01,0.003,0.011,0.011,0.0067,0.0028,0.001,0.006806156863399399,0.10302270751360362,0.022196331862115105,1.220083333333333e-09,9462.522784607303,3.0020470834530526,3152.0234431910376,True
4249,0.081,0.305,0.212,0.25023835715402093,1.5324842643671777,3.1415926535897927,0.018,0.006,0.004,0.017,0.0065,0.0025,0.0018,0.025035148593774734,0.057711386965751475,0.02209851523325293,9.066666666666668e-11,703.1777057340857,2.752939539814809,255.4279509463505,True
4250,0.081,0.305,0.212,0.25023835715402093,1.5324842643671777,3.1415926535897927,0.016,0.011,0.016,0.011,0.0072,0.0029,0.0016,0.0406554910808392,0.15006780829007146,0.02212820956701466,1.7746666666666665e-09,13763.66950488335,3.2598971011546487,4222.117777891912,True
4251,0.109,0.193,0.072,0.25002504840139805,1.6707128845332426,3.1415926535897927,0.012,0.004,0.012,0.002,0.0077,0.0014,0.0026,0.014617177310910001,0.012972321383764371,0.02194480338789809,8e-12,154.95032494179858,3.1911403760103543,48.55641140284824,True
4252,0.109,0.193,0.072,0.25002504840139805,1.6707128845332426,3.1415926535897927,0.012,0.019,0.008,0.014,0.0073,0.0016,0.0028,0.06959222577417201,0.060459567956197946,0.0218976417989824,5.973333333333334e-10,11569.624262320964,3.443403157330604,3359.938913249406,True
4253,0.109,0.193,0.072,0.25002504840139805,1.6707128845332426,3.1415926535897927,0.01,0.019,0.018,0.02,0.0046,0.0021,0.0035,0.05828250542856899,0.1952291288228376,0.02170506531091,9.719999999999999e-09,188264.6448042853,4.158972228483575,45267.10794434169,True
4254,0.109,0.193,0.072,0.25002504840139805,1.6707128845332426,3.1415926535897927,0.009,0.012,0.009,0.004,0.0054,0.0018,0.0022,0.032958115399517575,0.019445032289178002,0.022028646212637094,4.7999999999999996e-11,929.7019496507916,3.226064867577952,288.1845182328241,True
4255,0.109,0.193,0.072,0.25002504840139805,1.6707128845332426,3.1415926535897927,0.017,0.019,0.005,0.007,0.0068,0.0037,0.0028,0.10010346507173017,0.018766063746968355,0.0218976417989824,7.291666666666669e-11,1412.3076492091022,3.2216708383240733,438.3773886545748,True
4256,0.109,0.193,0.072,0.25002504840139805,1.6707128845332426,3.1415926535897927,0.011,0.007,0.01,0.012,0.0043,0.0019,0.0029,0.023658352953460315,0.0648705053895741,0.02187275096038801,1e-09,19368.790617724826,3.4667119372531943,5587.078179063082,True
4257,0.109,0.193,0.072,0.25002504840139805,1.6707128845332426,3.1415926535897927,0.02,0.007,0.018,0.014,0.0045,0.0032,0.0012,0.043455215466561316,0.13639228130465306,0.02217711788144575,4.116e-09,79721.94218255539,3.8488945892813216,20712.945063388015,True
4258,0.109,0.193,0.072,0.25002504840139805,1.6707128845332426,3.1415926535897927,0.018,0.014,0.015,0.006,0.0054,0.0014,0.0034,0.07779167728431538,0.04871196203273886,0.02173519632605058,2.7e-10,5229.573466785703,3.379955036705574,1547.2316672836405,True
4259,0.109,0.193,0.072,0.25002504840139805,1.6707128845332426,3.1415926535897927,0.017,0.016,0.018,0.013,0.0056,0.001,0.0032,0.08378628724643576,0.12659741258461293,0.021792838268058643,3.2954999999999996e-09,63829.84948071215,3.794505600548396,16821.651145141866,True
4260,0.109,0.193,0.072,0.25002504840139805,1.6707128845332426,3.1415926535897927,0.017,0.001,0.016,0.012,0.0046,0.0028,0.0032,0.005262883200066898,0.10414324804022464,0.021792838268058643,2.304e-09,44625.69358323799,3.675090560469857,12142.74664772686,True
4261,0.114,0.15,0.034,0.24996929191946388,2.087804538562712,3.1415926535897927,0.018,0.003,0.008,0.014,0.0049,0.0026,0.0032,0.017475079709592254,0.0470872931591697,0.021792838268058643,5.973333333333334e-10,19153.64151765305,3.6160740281519392,5296.805698262176,True
4262,0.114,0.15,0.034,0.24996929191946388,2.087804538562712,3.1415926535897927,0.005,0.012,0.015,0.016,0.0038,0.0031,0.0018,0.01896052877032092,0.10126573154254324,0.02209851523325293,4.5e-09,144293.6163439264,3.883497157647466,37155.58695846611,True
4263,0.114,0.15,0.034,0.24996929191946388,2.087804538562712,3.1415926535897927,0.017,0.018,0.017,0.016,0.005,0.0021,0.0037,0.09884158205832463,0.11498454936342667,0.021642183192355745,5.802666666666667e-09,186063.94617148678,3.947747361215997,47131.67514199156,True
4264,0.114,0.15,0.034,0.24996929191946388,2.087804538562712,3.1415926535897927,0.014,0.014,0.012,0.018,0.0051,0.0015,0.0026,0.06305058089636095,0.09094887906989135,0.02194480338789809,2.5919999999999997e-09,83113.12301410161,3.8319563610397176,21689.475344534112,True
4265,0.114,0.15,0.034,0.24996929191946388,2.087804538562712,3.1415926535897927,0.014,0.015,0.014,0.002,0.0033,0.0025,0.002,0.06768486608748964,0.01180638015866798,0.02206532744846041,9.333333333333335e-12,299.2756487133289,3.444983496547355,86.87288313957676,True
4266,0.114,0.15,0.034,0.24996929191946388,2.087804538562712,3.1415926535897927,0.013,0.007,0.015,0.019,0.0079,0.0024,0.0019,0.029100667064135277,0.12015973307061757,0.02208235802223552,5.343749999999999e-09,171348.66940841256,3.9759627687790533,43096.14535475911,True
4267,0.114,0.15,0.034,0.24996929191946388,2.087804538562712,3.1415926535897927,0.012,0.007,0.005,0.003,0.0075,0.0021,0.0037,0.026815057764565726,0.0062573710056425,0.021642183192355745,1.125e-11,360.73404085981605,3.4150519227745173,105.63061675698977,True
4268,0.114,0.15,0.034,0.24996929191946388,2.087804538562712,3.1415926535897927,0.015,0.006,0.012,0.006,0.0075,0.0035,0.0033,0.029001519766465346,0.03040139978680304,0.021764453978433462,2.16e-10,6926.093584508469,3.534136208240558,1959.769849379,True
4269,0.114,0.15,0.034,0.24996929191946388,2.087804538562712,3.1415926535897927,0.005,0.016,0.005,0.005,0.0037,0.0011,0.0029,0.025366835796412017,0.010458978128386821,0.02187275096038801,5.208333333333334e-11,1670.0650039806299,3.4371335724947203,485.88888640963495,True
4270,0.114,0.15,0.034,0.24996929191946388,2.087804538562712,3.1415926535897927,0.01,0.011,0.006,0.02,0.0058,0.0021,0.004,0.035155245044413794,0.050166213305769224,0.021541309793841633,3.6e-10,11543.489307514114,3.6295297098580432,3180.436648902813,True
4271,0.112,0.171,0.052,0.25030687563579695,1.7954294875507084,3.1415926535897927,0.011,0.016,0.016,0.006,0.0049,0.001,0.0028,0.05536902389719896,0.046027744098329264,0.0218976417989824,2.88e-10,7105.872149900961,3.4947117605646114,2033.3213829208405,True
4272,0.112,0.171,0.052,0.25030687563579695,1.7954294875507084,3.1415926535897927,0.006,0.003,0.01,0.02,0.0038,0.003,0.0023,0.005621078827196698,0.09592538230962482,0.02200899555058889,1.666666666666667e-09,41121.945311926866,3.751702638731114,10960.875440233442,True
4273,0.112,0.171,0.052,0.25030687563579695,1.7954294875507084,3.1415926535897927,0.012,0.012,0.013,0.005,0.0067,0.0019,0.0021,0.04528647318754947,0.03117354538354078,0.0220474235119276,1.354166666666667e-10,3341.158056594058,3.4193499728147887,977.1325202619247,True
4274,0.112,0.171,0.052,0.25030687563579695,1.7954294875507084,3.1415926535897927,0.016,0.004,0.013,0.002,0.0048,0.0014,0.0038,0.02026025131057551,0.012476192253868769,0.021609432088942074,8.666666666666667e-12,213.83411562201968,3.3205781803291234,64.39665142918732,True
4275,0.112,0.171,0.052,0.25030687563579695,1.7954294875507084,3.1415926535897927,0.014,0.011,0.006,0.01,0.0051,0.0018,0.0022,0.048723942831776695,0.02867998072294501,0.022028646212637094,1.8e-10,4441.170093688102,3.4064257958237247,1303.7624653773385,True
4276,0.112,0.171,0.052,0.25030687563579695,1.7954294875507084,3.1415926535897927,0.009,0.006,0.005,0.01,0.0074,0.0017,0.0038,0.016741245555280688,0.02377286558522736,0.021609432088942074,1.0416666666666668e-10,2570.121581995429,3.3786042206727913,760.7051356502577,True
4277,0.112,0.171,0.052,0.25030687563579695,1.7954294875507084,3.1415926535897927,0.019,0.018,0.014,0.002,0.0038,0.0025,0.0026,0.1086668696044453,0.01345231975261175,0.02194480338789809,9.333333333333335e-12,230.28289374679045,3.3276856114699656,69.20211841919337,True
4278,0.112,0.171,0.052,0.25030687563579695,1.7954294875507084,3.1415926535897927,0.016,0.016,0.018,0.017,0.0077,0.0038,0.0038,0.08122459855499718,0.14762689855120156,0.021609432088942074,7.369500000000001e-09,181828.90558574704,4.014759154226266,45290.115446735814,True
4279,0.112,0.171,0.052,0.25030687563579695,1.7954294875507084,3.1415926535897927,0.011,0.012,0.013,0.01,0.0041,0.0034,0.0033,0.04173230095692326,0.06251991515224203,0.021764453978433462,1.0833333333333335e-09,26729.264452752464,3.578589912758748,7469.216955386423,True
4280,0.112,0.171,0.052,0.25030687563579695,1.7954294875507084,3.1415926535897927,0.013,0.018,0.007,0.006,0.006,0.0031,0.0023,0.0740255726079628,0.020086015423654506,0.02200899555058889,1.26e-10,3108.8190655816707,3.362160558655604,924.6491984382701,True
4281,0.092,0.244,0.142,0.25029752646634423,1.649024601413684,3.1415926535897927,0.016,0.003,0.011,0.016,0.0079,0.0023,0.0018,0.012513574059778857,0.12008935262707347,0.02209851523325293,1.7746666666666665e-09,21505.733601380234,3.411814033654868,6303.313542075579,True
4282,0.092,0.244,0.142,0.25029752646634423,1.649024601413684,3.1415926535897927,0.007,0.018,0.003,0.016,0.004,0.0014,0.0012,0.0324656642192285,0.032614054664953075,0.02217711788144575,3.6e-11,436.2545508920108,2.934893549711696,148.64407976053016,True
4283,0.092,0.244,0.142,0.25029752646634423,1.649024601413684,3.1415926535897927,0.016,0.016,0.02,0.018,0.0048,0.0024,0.0039,0.06703049410313194,0.2465235712336983,0.021575807622770702,9.719999999999999e-09,117788.72874084291,4.09899016717736,28736.03593490794,True
4284,0.092,0.244,0.142,0.25029752646634423,1.649024601413684,3.1415926535897927,0.019,0.009,0.015,0.015,0.0073,0.0013,0.0029,0.04469870060058973,0.15360476385552188,0.02187275096038801,4.218749999999999e-09,51123.580182657504,3.593510197703772,14226.641186471412,True
4285,0.092,0.244,0.142,0.25029752646634423,1.649024601413684,3.1415926535897927,0.01,0.009,0.013,0.011,0.0054,0.0028,0.0011,0.023317145504216444,0.09755760484367791,0.022187161553159272,1.4419166666666664e-09,17473.40855112144,3.2893312505530767,5312.146214578849,True
4286,0.092,0.244,0.142,0.25029752646634423,1.649024601413684,3.1415926535897927,0.01,0.011,0.01,0.013,0.0068,0.0016,0.0014,0.02824590717916933,0.08859540301089416,0.0221544104497456,1.0833333333333335e-09,13128.030466657736,3.240252377719026,4051.5456625940988,True
4287,0.092,0.244,0.142,0.25029752646634423,1.649024601413684,3.1415926535897927,0.016,0.019,0.014,0.018,0.0034,0.0011,0.0039,0.07912279998524935,0.17204271225833695,0.021575807622770702,4.116e-09,49878.43698531991,3.6925544603223055,13507.840580627822,True
4288,0.092,0.244,0.142,0.25029752646634423,1.649024601413684,3.1415926535897927,0.014,0.017,0.017,0.003,0.0039,0.0026,0.0018,0.06220572935906847,0.034840733793172665,0.02209851523325293,3.8250000000000004e-11,463.5204603227615,2.946630992589224,157.30522806843317,True
4289,0.092,0.244,0.142,0.25029752646634423,1.649024601413684,3.1415926535897927,0.007,0.019,0.011,0.003,0.0048,0.0026,0.0014,0.034147873016478536,0.02251092207564655,0.0221544104497456,2.4750000000000002e-11,299.92500373825743,2.879644205444094,104.15349339728708,True
4290,0.092,0.244,0.142,0.25029752646634423,1.649024601413684,3.1415926535897927,0.013,0.01,0.006,0.004,0.0052,0.0018,0.0012,0.03385256439242264,0.01633888662293974,0.02217711788144575,3.2e-11,387.7818230151207,2.8460842793452628,136.2509978461809,True
4291,0.091,0.227,0.13,0.2502637456445964,1.7436436735266398,3.1415926535897927,0.015,0.014,0.005,0.018,0.0045,0.0026,0.0027,0.054372656517010225,0.05690624639644545,0.021921659274819098,1.8750000000000002e-10,2625.2258984733066,3.093409488280515,848.651272461361,True
4292,0.091,0.227,0.13,0.2502637456445964,1.7436436735266398,3.1415926535897927,0.013,0.015,0.006,0.008,0.0054,0.0031,0.0028,0.05036526472065186,0.030379724397563413,0.0218976417989824,1.44e-10,2016.1734900274992,2.9498573961083587,683.4816803983015,True
4293,0.091,0.227,0.13,0.2502637456445964,1.7436436735266398,3.1415926535897927,0.005,0.017,0.016,0.006,0.0038,0.0012,0.0014,0.021504617474829648,0.06088416249935741,0.0221544104497456,2.88e-10,4032.3469800549983,3.11616129686246,1294.0109949106325,True
4294,0.091,0.227,0.13,0.2502637456445964,1.7436436735266398,3.1415926535897927,0.008,0.003,0.012,0.01,0.005,0.0028,0.0015,0.006116618752778992,0.07622413424437069,0.02214174668975898,1e-09,14001.204791857634,3.199034785601696,4376.696638271845,True
4295,0.091,0.227,0.13,0.2502637456445964,1.7436436735266398,3.1415926535897927,0.013,0.017,0.008,0.01,0.0068,0.0036,0.0019,0.056905975301631925,0.05073460947762363,0.02208235802223552,4.266666666666667e-10,5973.847377859257,3.060899206094697,1951.6641926543857,True
4296,0.091,0.227,0.13,0.2502637456445964,1.7436436735266398,3.1415926535897927,0.008,0.017,0.018,0.008,0.0065,0.0024,0.0024,0.03430570479512414,0.0916321852206264,0.02198847152578299,7.679999999999999e-10,10752.925280146661,3.2815273943752157,3276.8049715440384,True
4297,0.091,0.227,0.13,0.2502637456445964,1.7436436735266398,3.1415926535897927,0.014,0.016,0.01,0.009,0.0032,0.0038,0.003,0.057984856285600565,0.05718546848159009,0.02184698675903592,6.074999999999999e-10,8505.731911053512,3.0945223679944274,2748.641276283975,True
4298,0.091,0.227,0.13,0.2502637456445964,1.7436436735266398,3.1415926535897927,0.01,0.003,0.004,0.016,0.0062,0.0024,0.0025,0.007658500245823126,0.04040418053120191,0.02196707413821939,8.533333333333335e-11,1194.7694755718517,3.0044278624681424,397.6695498324751,True
4299,0.091,0.227,0.13,0.2502637456445964,1.7436436735266398,3.1415926535897927,0.013,0.016,0.008,0.008,0.0076,0.0039,0.0039,0.05339554878283118,0.04055037409821657,0.021575807622770702,3.413333333333334e-10,4779.077902287407,3.003130870685082,1591.3651812307437,True
4300,0.091,0.227,0.13,0.2502637456445964,1.7436436735266398,3.1415926535897927,0.014,0.009,0.013,0.009,0.0055,0.0017,0.0029,0.03248526505972252,0.07436006551885528,0.02187275096038801,7.897499999999998e-10,11057.451484369563,3.187520619783188,3468.981946576923,True
4301,0.096,0.179,0.082,0.24964476723085147,2.0967364863094815,3.1415926535897927,0.019,0.007,0.019,0.002,0.0075,0.0031,0.002,0.03644806775361521,0.019119509664338653,0.02206532744846041,1.2666666666666668e-11,285.21568308673284,63.0417506103484,4.524234817805238,True
4302,0.096,0.179,0.082,0.24964476723085147,2.0967364863094815,3.1415926535897927,0.007,0.007,0.016,0.01,0.0038,0.003,0.0016,0.013182014596792297,0.08038983816302528,0.02212820956701466,1.3333333333333337e-09,30022.703482813988,66.7714244244902,449.63401247738483,True
4303,0.096,0.179,0.082,0.24964476723085147,2.0967364863094815,3.1415926535897927,0.019,0.009,0.009,0.005,0.0035,0.002,0.0011,0.04662445174171668,0.022529927250404917,0.022187161553159272,9.375000000000001e-11,2110.9713386353583,63.26205603679109,33.368680546956746,True
4304,0.096,0.179,0.082,0.24964476723085147,2.0967364863094815,3.1415926535897927,0.01,0.017,0.01,0.017,0.0077,0.0023,0.0021,0.04533552490708429,0.08527507620313902,0.0220474235119276,1.416666666666667e-09,31899.12245048986,67.05635076890593,475.70620954937954,True
4305,0.096,0.179,0.082,0.24964476723085147,2.0967364863094815,3.1415926535897927,0.019,0.018,0.013,0.015,0.0033,0.0027,0.0014,0.09341074192792728,0.09784425729342351,0.0221544104497456,2.74625e-09,61837.387079758424,67.83323827015604,911.6089494870016,True
4306,0.096,0.179,0.082,0.24964476723085147,2.0967364863094815,3.1415926535897927,0.018,0.009,0.007,0.004,0.0034,0.0012,0.0013,0.044014929393373335,0.014003323745684054,0.022166200846974522,3.733333333333334e-11,840.6356975187916,62.74172827203688,13.39835099654804,True
4307,0.096,0.179,0.082,0.24964476723085147,2.0967364863094815,3.1415926535897927,0.009,0.019,0.017,0.018,0.0055,0.001,0.0026,0.045885067156542086,0.15349796572501184,0.02194480338789809,7.369500000000001e-09,165939.23498744826,71.19032687224897,2330.9239088791683,True
