design_id,r,l,e,ROM,QRR,omega,width_r,thickness_r,width_l,thickness_l,pin_diameter_A,pin_diameter_B,pin_diameter_C,mass_crank,mass_rod,mass_slider,utilization,utilization_max,check_static_passed,n_static_rod,n_static_rod_min,check_static_sf_rod_passed,n_static_crank,n_static_crank_min,check_static_sf_crank_passed,n_static_pin,n_static_pin_min,check_static_sf_pin_passed,n_buck,n_buck_min,P_cr,N_max_comp,check_buckling_passed,n_rod,S_n_prime_rod,sigma_a_eq_rod,sigma_m_eq_rod,n_f_rod,n_y_rod,N_f_rod,t_f_rod,n_fatigue_rod_min,check_fatigue_rod_passed,n_crank,S_n_prime_crank,sigma_a_eq_crank,sigma_m_eq_crank,n_f_crank,n_y_crank,N_f_crank,t_f_crank,n_fatigue_crank_min,check_fatigue_crank_passed,n_pin,S_n_prime_pin,sigma_a_eq_pin,sigma_m_eq_pin,n_f_pin,n_y_pin,N_f_pin,t_f_pin,n_fatigue_pin_min,check_fatigue_pin_passed,D_rod,D_miner_rod_max,check_miner_rod_passed,D_crank,D_miner_crank_max,check_miner_crank_passed,D_pin,D_miner_pin_max,check_miner_pin_passed,sigma_max,tau_max,theta_sigma_max,theta_tau_max,pass_fail,total_mass,volume_envelope,tau_A_max,E_rev,F_A_max,F_B_max,F_C_max
71,0.088,0.238,0.144,0.2504722209031141,1.7175197310816706,3.1415926535897927,0.007,0.008,0.008,0.002,0.0026,0.0021,0.0024,0.013870578759930275,0.010641909503771058,0.02198847152578299,0.08598041901503303,1.0,True,67.649667619605,1.0,True,891.8162768149956,1.0,True,12.739484227945743,1.0,True,24.8061368898081,3.0,67.93005029961465,2.7384372907949452,True,9.996635353219846,94802400.0,7750970.635530115,8826551.632863045,9.996635353219846,20.811312716966146,1.390618180404085e+24,2.78123636080817e+24,1.0,True,5.514823033897905,94802400.0,14148250.845913254,15499521.72594314,5.514823033897905,11.636624611978323,1.2714323472112416e+21,2.542864694422483e+21,1.0,True,6.158596348441658,94802400.0,12496660.204698859,14758880.744002998,6.158596348441658,12.65797661654673,5.384428969679264e+21,1.0768857939358528e+22,1.0,True,1.346163904930421e-17,1.0,True,1.472355178084027e-14,1.0,True,3.4766917913516652e-15,1.0,True,27081159.160525266,17115692.11122755,2.0943951023931953,0.7853981633974483,1,0.04650095978948432,0.0014844191949852784,0.22615614957985425,0.42239341713604917,6.074938408450186,6.155524112260411,4.722522063999142
73,0.088,0.238,0.144,0.2504722209031141,1.7175197310816706,3.1415926535897927,0.004,0.006,0.006,0.003,0.003,0.0021,0.0029,0.005865819081289055,0.011950646170847342,0.02187275096038801,0.36789253806434646,1.0,True,126.84516301121916,1.0,True,138.93688147928742,1.0,True,16.979192861859246,1.0,True,62.63993513631122,3.0,171.94793982089956,2.7450210388424314,True,13.705148441961889,94802400.0,5653433.143417603,6439075.609051778,13.705148441961889,28.530059978625065,5.454322595795121e+25,1.0908645191590242e+26,1.0,True,1.2784235875343515,94802400.0,61282198.355686665,65588031.46396623,1.2784235875343515,2.7193140620177045,50303755269920.36,100607510539840.72,1.0,True,8.173074677293162,94802400.0,9413256.067586979,11137757.083066056,8.173074677293162,16.787493515327597,1.4521154399921768e+23,2.9042308799843536e+23,1.0,True,3.4321402284550853e-19,1.0,True,3.7213921504571676e-07,1.0,True,1.2891537053074e-16,1.0,True,20318987.05709277,73234528.08977912,2.0943951023931953,0.7853981633974483,1,0.03968921621252441,0.0014088237730184355,0.22433943319179042,0.4228241584431991,6.123726944610673,6.1579843031709585,4.726695103965612
74,0.088,0.238,0.144,0.2504722209031141,1.7175197310816706,3.1415926535897927,0.004,0.006,0.006,0.003,0.0013,0.002,0.0024,0.005906906488630478,0.01195567784613651,0.02198847152578299,0.2948119337318836,1.0,True,126.81694268224118,1.0,True,290.8458025959588,1.0,True,4.049780114204512,1.0,True,62.62574932164424,3.0,171.94793982089956,2.745642833553645,True,16.23856371080006,94802400.0,4770413.320404912,5439671.270948688,16.23856371080006,33.790121610957364,3.929810905506853e+26,7.859621811013706e+26,1.0,True,1.5956067457473788,94802400.0,49098967.891506046,52556364.74739258,1.5956067457473788,3.393820973716287,662103186293333.4,1324206372586666.8,1.0,True,1.9750816285911295,94802400.0,38825496.19740826,46738416.66848987,1.9750816285911295,4.032073668027649,1.014969476058334e+16,2.029938952116668e+16,1.0,True,4.763587981744267e-20,1.0,True,2.827353860778194e-08,1.0,True,1.8443904414445754e-09,1.0,True,85189810.37758577,58686737.58833741,2.0943951023931953,0.7853981633974483,1,0.039851055860549975,0.0012919944845242238,0.2244025449115057,0.4229189830106943,6.124862565907493,6.159358772282126,4.727753646534351
77,0.085,0.248,0.157,0.24984867288722923,1.6921127112393222,3.1415926535897927,0.005,0.006,0.006,0.008,0.0034,0.0034,0.0016,0.007069677795630346,0.033180082357226096,0.02212820956701466,0.28957294361094993,1.0,True,576.1712782691801,1.0,True,240.9191739285984,1.0,True,11.308533445283974,1.0,True,1085.4396260211397,3.0,3002.9888937341607,2.7666107093787593,True,48.90891858224499,94802400.0,1568397.5523033089,1884815.5119409547,48.90891858224499,99.90695435860785,1.628590160555068e+32,3.257180321110136e+32,1.0,True,1.6707325462118552,94802400.0,46215213.24458843,53637119.83781194,1.6707325462118552,3.455102042686357,1338422222422010.5,2676844444844021.0,1.0,True,5.426009831295312,94802400.0,14260391.811505497,16361733.94410487,5.426009831295312,11.266363503088662,1.1599107425527001e+21,2.3198214851054003e+21,1.0,True,1.1494604630068326e-25,1.0,True,1.3986617740195815e-08,1.0,True,1.6139172880493832e-14,1.0,True,30507934.708711166,57643838.01991375,2.0943951023931953,0.7853981633974483,1,0.062377969719871106,0.001546115247445842,0.22450589611755742,0.4141289513855056,5.913503991557131,5.952928703490063,4.689598226287289
82,0.114,0.16,0.041,0.25005846224273326,1.8669686872610802,3.1415926535897927,0.009,0.009,0.008,0.003,0.0025,0.0034,0.0027,0.025984822708921478,0.010755224340130452,0.021921659274819098,0.09081749976694674,1.0,True,64.3568865058959,1.0,True,650.1147117982518,1.0,True,11.011093705135808,1.0,True,149.4088996321249,3.0,507.28224495911627,3.3952612341577266,True,19.194295556711438,94802400.0,4098027.8460774915,4285062.371525089,19.194295556711438,41.15427498031436,2.2992902199599307e+27,4.5985804399198614e+27,1.0,True,5.772901188216648,94802400.0,13691644.450840924,13910474.766946651,5.772901188216648,12.49904028302553,1.8619055955096743e+21,3.7238111910193487e+21,1.0,True,5.164448831338086,94802400.0,15132857.994452799,16425015.109906739,5.164448831338086,10.932295686059408,5.8149593134494876e+20,1.1629918626898975e+21,1.0,True,8.141642945937564e-21,1.0,True,1.0054215447414037e-14,1.0,True,3.2192830578714956e-14,1.0,True,31332037.419596624,15933143.520221172,2.0943951023931953,0.7853981633974483,1,0.05866170632387102,0.0014987028646786338,0.342873486794012,0.6529561929977601,10.680609654883385,10.864592495007651,6.75233053817908
84,0.114,0.16,0.041,0.25005846224273326,1.8669686872610802,3.1415926535897927,0.007,0.008,0.007,0.005,0.0015,0.0024,0.0034,0.01791118328621679,0.01566108696295839,0.02173519632605058,0.3767332203222406,1.0,True,144.0434344977791,1.0,True,367.89542910393703,1.0,True,2.654398248035162,1.0,True,601.1147345905864,3.0,2054.962797866791,3.41858663515611,True,40.19051561220719,94802400.0,1952874.2740684873,2068241.783771995,40.19051561220719,85.79707599518535,1.27240177451732e+31,2.54480354903464e+31,1.0,True,3.611596449965974,94802400.0,21850570.969495025,22411414.04683881,3.611596449965974,7.794499046364187,8.117253062813688e+18,1.6234506125627376e+19,1.0,True,1.245660855717628,94802400.0,62846749.045271374,67553886.0175341,1.245660855717628,2.645692636648863,37522562315090.48,75045124630180.95,1.0,True,1.4712334087321867e-24,1.0,True,2.306198889592223e-12,1.0,True,4.9889983106168e-07,1.0,True,129972961.01117301,25548932.331524245,2.0943951023931953,0.7853981633974483,1,0.05530746657522576,0.0014335418705621714,0.34304468032869545,0.655719629053239,10.76630535733044,10.89322369171769,6.779028009271772
87,0.109,0.188,0.069,0.25040290668971465,1.7154312706609245,3.1415926535897927,0.007,0.005,0.008,0.007,0.0016,0.0034,0.0014,0.010694801473266308,0.029434834371528665,0.0221544104497456,0.2796692482857547,1.0,True,491.03564672703635,1.0,True,218.8335296718143,1.0,True,6.535203019351578,1.0,True,1416.8138736158085,3.0,4667.714501845365,3.2945149597759302,True,98.28050165679689,94802400.0,771897.5999174148,981834.9730746644,98.28050165679689,196.72326631385332,6.194457297242309e+35,1.2388914594484618e+36,1.0,True,1.6776184807012047,94802400.0,46758699.829696454,49681545.05115139,1.6776184807012047,3.577344711497242,1168295875367618.8,2336591750735237.5,1.0,True,3.2565259136041864,94802400.0,23222617.097285964,30002797.869684465,3.2565259136041864,6.481865857017616,3.998249404451013e+18,7.996498808902026e+18,1.0,True,3.022056509830796e-29,1.0,True,1.6023338261045832e-08,1.0,True,4.682049093575838e-12,1.0,True,52791014.90472607,55672358.91000376,2.0943951023931953,0.7853981633974483,1,0.062284046294540575,0.001541273042383581,0.31255441982834253,0.6164392655786366,7.877336336839612,7.945249346241492,5.626277377699377
89,0.109,0.188,0.069,0.25040290668971465,1.7154312706609245,3.1415926535897927,0.007,0.009,0.008,0.005,0.0025,0.0019,0.0018,0.019281812472204708,0.021036538313872116,0.02209851523325293,0.1532054304745065,1.0,True,215.49719038759463,1.0,True,609.8935369316313,1.0,True,6.527183774770966,1.0,True,523.4626387312496,3.0,1701.062136241022,3.249634282140931,True,56.398194010346174,94802400.0,1350157.6284271267,1685310.5020561798,56.398194010346174,113.65627480499002,9.29949282603408e+32,1.859898565206816e+33,1.0,True,5.0048766703775796,94802400.0,15672472.666717848,16657639.698103348,5.0048766703775796,10.671166128559419,3.869099382564969e+20,7.738198765129938e+20,1.0,True,3.247362696619217,94802400.0,23361248.789810583,29715009.834828038,3.247362696619217,6.500081372349161,3.730894639056528e+18,7.461789278113056e+18,1.0,True,2.0130130051386306e-26,1.0,True,4.838335268501121e-14,1.0,True,5.017563295417512e-12,1.0,True,52855873.51370474,18662941.63639652,2.0943951023931953,0.7853981633974483,1,0.062416866019329754,0.0018403260207565148,0.3102412995703907,0.6115864287278396,7.786943272195959,7.909361725930496,5.586706441882457
90,0.109,0.188,0.069,0.25040290668971465,1.7154312706609245,3.1415926535897927,0.005,0.008,0.006,0.004,0.0024,0.0023,0.0028,0.012189106830548753,0.012598823469914259,0.0218976417989824,0.17888498772555386,1.0,True,121.14198235208345,1.0,True,392.6298589584951,1.0,True,13.088814641884642,1.0,True,203.89340758090643,3.0,653.2078603165523,3.2036732725522508,True,25.132596265474305,94802400.0,3045374.014044734,3702475.169842293,25.132596265474305,51.12740231714343,7.258208849631661e+28,1.4516417699263322e+29,1.0,True,2.6457650046782724,94802400.0,29518298.470634717,32165840.49102532,2.6457650046782724,5.593009901855577,2.4573821061410922e+17,4.9147642122821843e+17,1.0,True,6.466240014166301,94802400.0,11754837.23224097,14807014.305386519,6.466240014166301,12.988552379764393,1.0969289638023002e+22,2.1938579276046004e+22,1.0,True,2.5791487111796185e-22,1.0,True,7.617862909157677e-11,1.0,True,1.7065827066057772e-15,1.0,True,26358383.813916083,35609740.08158738,2.0943951023931953,0.7853981633974483,1,0.04668557209944541,0.001717637619372747,0.30189428976468374,0.6065440455506523,7.7932724635219826,7.871222494767862,5.545419715693162
91,0.086,0.273,0.176,0.2497075577639581,1.5879362171330413,3.1415926535897927,0.009,0.006,0.007,0.004,0.0024,0.0028,0.0025,0.013122465997429616,0.02133353918744036,0.02196707413821939,0.08159691433855717,1.0,True,287.153422697877,1.0,True,777.9987626291116,1.0,True,29.53556038001516,1.0,True,135.85328477791788,3.0,361.4003727971608,2.6602255027395865,True,32.510284000964816,94802400.0,2295082.073694117,3163835.4188936967,32.510284000964816,63.19934317901769,1.946389064247141e+30,3.892778128494282e+30,1.0,True,5.8984864752684105,94802400.0,13125905.669561109,15011447.192024384,5.8984864752684105,12.26128135426027,3.041267091247167e+21,6.082534182494334e+21,1.0,True,15.477828481188393,94802400.0,4725783.648870383,7128968.876244966,15.477828481188393,29.102252389418236,4.383679451133472e+26,8.767358902266943e+26,1.0,True,9.617809894159498e-24,1.0,True,6.1553291566783354e-15,1.0,True,4.270385234294364e-20,1.0,True,11680834.748388238,16243089.752804883,2.0943951023931953,0.7853981633974483,1,0.05642307932308937,0.0014347404142380747,0.21371638811334526,0.410504142413043,5.284285147199931,5.34939473690179,4.442680035448603
94,0.086,0.273,0.176,0.2497075577639581,1.5879362171330413,3.1415926535897927,0.003,0.007,0.008,0.003,0.0021,0.0011,0.0024,0.005028192772780404,0.01828566496184134,0.02198847152578299,0.41471798475539773,1.0,True,184.59624817907468,1.0,True,173.92670173789767,1.0,True,2.411277149192852,1.0,True,65.92098118306806,3.0,174.24660831291678,2.6432647874129698,True,25.485187039098232,94802400.0,2930593.246710329,4021376.687187497,25.485187039098232,49.62622152863162,1.1345984119864923e+29,2.2691968239729846e+29,1.0,True,1.337331356781233,94802400.0,58321561.40021421,64029892.65946034,1.337331356781233,2.819745810554347,89466572348598.16,178933144697196.3,1.0,True,1.256605354233298,94802400.0,58845334.770407796,84563219.63190906,1.256605354233298,2.405714229795111,80632635059593.3,161265270119186.6,1.0,True,1.6499229861625142e-22,1.0,True,2.092401609738581e-07,1.0,True,2.3216406094337087e-07,1.0,True,143077704.7406122,70630360.75341776,2.0943951023931953,0.7853981633974483,1,0.04530232926040473,0.001448806496730605,0.20981099638734443,0.4093413734947775,5.316444273945392,5.341729230237048,4.4319507651396055
95,0.086,0.273,0.176,0.2497075577639581,1.5879362171330413,3.1415926535897927,0.009,0.006,0.007,0.005,0.0032,0.0035,0.0026,0.01311859307369059,0.026652132174702022,0.02194480338789809,0.08981088185446964,1.0,True,407.8864770898083,1.0,True,706.849683092459,1.0,True,69.82503216747392,1.0,True,262.4117340897407,3.0,705.8601031194547,2.689895349260798,True,37.744955217678786,94802400.0,1972448.626704311,2747165.5527479467,37.744955217678786,73.09919558722055,1.1330757900672298e+31,2.2661515801344596e+31,1.0,True,5.3951899930742835,94802400.0,14299665.890970357,16670139.134198172,5.3951899930742835,11.139882854271297,1.1234036324197064e+21,2.2468072648394127e+21,1.0,True,36.29895862370993,94802400.0,2011132.0152834065,3059835.921724916,36.29895862370993,68.03434852785459,9.040219432574082e+30,1.8080438865148164e+31,1.0,True,1.6521401449138075e-24,1.0,True,1.6663645603209302e-14,1.0,True,2.0707461958884917e-24,1.0,True,4940921.46169764,17878203.19636,2.0943951023931953,0.7853981633974483,1,0.061715528636290706,0.0015261699504395207,0.21632290888776415,0.41254456530063127,5.298299755872751,5.362981134443145,4.461525635167205
98,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.007,0.009,0.007,0.006,0.0017,0.0036,0.0032,0.020644038006535966,0.016906493760321103,0.021792838268058643,0.39449654399872475,1.0,True,131.7222346131896,1.0,True,295.76452529666085,1.0,True,2.534876452563378,1.0,True,1235.7526543514673,3.0,4383.920635449154,3.547571287839855,True,45.97242202222431,94802400.0,1694873.376507871,1871244.7755427232,45.97242202222431,96.74385011658057,6.609537744316782e+31,1.3219075488633564e+32,1.0,True,3.751578591026935,94802400.0,21018300.21519314,21661605.142753795,3.751578591026935,8.083429358771095,1.275017216606336e+19,2.550034433212672e+19,1.0,True,1.238633164994085,94802400.0,61880845.92558435,74674949.18401812,1.238633164994085,2.526439831594814,44927109660093.39,89854219320186.78,1.0,True,2.832270685812546e-25,1.0,True,1.468215468480206e-12,1.0,True,4.1667492392968436e-07,1.0,True,136101307.67956004,24632048.82273081,2.0943951023931953,0.7853981633974483,1,0.059343370034915716,0.001393408042678943,0.3708567458907593,0.6884402170903963,14.588023112527035,14.742629204743178,8.33966109830365
102,0.112,0.203,0.071,0.24997312066602184,1.5397629639770678,3.1415926535897927,0.007,0.007,0.008,0.004,0.0033,0.0019,0.0011,0.015389196200234146,0.01815022391507896,0.022187161553159272,0.16171660194327955,1.0,True,321.23321178919684,1.0,True,848.2031445576679,1.0,True,10.08500868013226,1.0,True,229.51705900104116,3.0,746.9882344480811,3.2546087759197566,True,90.4003729877415,94802400.0,783670.8129473511,1350246.1965931111,90.4003729877415,161.6745161398266,5.1947136951017385e+35,1.0389427390203477e+36,1.0,True,2.9438906160416196,94802400.0,26450260.97607356,29309601.962685958,2.9438906160416196,6.187246198558808,8.803888474845608e+17,1.7607776949691215e+18,1.0,True,5.602747174366296,94802400.0,12639624.751509968,21811251.512857612,5.602747174366296,10.014259067100488,4.717318925339075e+21,9.43463785067815e+21,1.0,True,3.603663473821798e-29,1.0,True,2.1263331598857276e-11,1.0,True,3.968355817421107e-15,1.0,True,34209192.17250247,32192115.365838945,2.356194490192345,0.7853981633974483,1,0.05572658166847238,0.001845917396823268,0.3021862676943752,0.7071065461150726,4.332177154873006,4.395513208206212,3.827233017098937
103,0.112,0.203,0.071,0.24997312066602184,1.5397629639770678,3.1415926535897927,0.006,0.007,0.006,0.002,0.0037,0.0025,0.001,0.013134316065701299,0.00679880060003345,0.022196331862115105,0.20663327042425858,1.0,True,73.75977929851172,1.0,True,549.3368621440824,1.0,True,15.398346189497381,1.0,True,21.918675645399052,3.0,70.03014697950759,3.194999009632574,True,15.056965724270022,94802400.0,4794873.867688304,7649215.80236989,15.056965724270022,27.724004659827127,3.7029171879560745e+26,7.405834375912149e+26,1.0,True,2.2803462932627028,94802400.0,34326871.39336942,36921125.33508123,2.2803462932627028,4.842241408062425,4.24957903094799e+16,8.49915806189598e+16,1.0,True,8.479876048653828,94802400.0,8311567.924370098,14612539.245513026,8.479876048653828,15.049659183815399,6.174046790530484e+23,1.2348093581060968e+24,1.0,True,5.0554735765865215e-20,1.0,True,4.405142218480866e-10,1.0,True,3.032046992049367e-17,1.0,True,22405003.48247211,41133451.977005035,2.356194490192345,0.7853981633974483,1,0.042129448527849854,0.0017962514578952877,0.29377170588851415,0.6996102622083931,4.315759946012786,4.371262542454722,3.7908595439313038
104,0.112,0.203,0.071,0.24997312066602184,1.5397629639770678,3.1415926535897927,0.009,0.006,0.008,0.009,0.0022,0.0036,0.0037,0.01701560014369465,0.040839373856415354,0.021642183192355745,0.13395477432329103,1.0,True,1189.1389161513634,1.0,True,585.2107329806233,1.0,True,27.481885099371816,1.0,True,2524.3986585645257,3.0,8508.66285801017,3.3705701867424285,True,188.62719169249067,94802400.0,380980.84975716966,619582.2534725664,188.62719169249067,344.80583871858573,2.2791716586298166e+39,4.558343317259633e+39,1.0,True,3.456715592795731,94802400.0,22843047.95632849,23347075.40542314,3.456715592795731,7.469129218340257,4.84275044398141e+18,9.68550088796282e+18,1.0,True,16.345054722453526,94802400.0,4112342.991743217,8598625.418210335,16.345054722453526,27.14191310001538,2.2079244056046123e+27,4.4158488112092247e+27,1.0,True,8.21351034667306e-33,1.0,True,3.865571892779503e-12,1.0,True,8.47855114626253e-21,1.0,True,12553723.98045162,26665707.150665928,2.356194490192345,0.7853981633974483,1,0.07949715719246575,0.0018790280227752546,0.3175996667797488,0.7213890155772926,4.37440770331939,4.441113429447951,3.896134836401537
111,0.123,0.137,0.01,0.2500096621641989,1.635055060744932,3.1415926535897927,0.009,0.005,0.004,0.005,0.0012,0.0021,0.0034,0.015529850348343335,0.007595754959494544,0.02173519632605058,0.2451720510352159,1.0,True,62.81320073420071,1.0,True,444.5331806323414,1.0,True,4.0787683415690905,1.0,True,440.4906998677763,3.0,1601.6394092200617,3.636034562593107,True,28.70148890388553,94802400.0,2720940.278917843,2965727.7100267764,28.70148890388553,60.66821567053153,2.6895870139385693e+29,5.3791740278771386e+29,1.0,True,2.579220008915174,94802400.0,30601197.63906641,31358698.78750316,2.579220008915174,5.568117764833085,1.6163284645542253e+17,3.2326569291084506e+17,1.0,True,1.8789811604788111,94802400.0,42007909.89498623,43031976.618189104,1.8789811604788111,4.0569198072312656,4060832600835525.5,8121665201671051.0,1.0,True,6.960176377631621e-23,1.0,True,1.1581804324137096e-10,1.0,True,4.609892068968398e-09,1.0,True,84584357.60714948,35769755.62748884,2.356194490192345,0.7853981633974483,1,0.04486080163388846,0.0010504068596779903,0.38542562934749036,0.7439146456608248,5.7397592836922255,5.830528211742664,4.351075145900918
112,0.123,0.137,0.01,0.2500096621641989,1.635055060744932,3.1415926535897927,0.006,0.009,0.007,0.008,0.0015,0.0017,0.0033,0.01860394759707223,0.021476661223978444,0.021764453978433462,0.22686874627376669,1.0,True,517.4360257237984,1.0,True,561.2865044621586,1.0,True,4.40783499897902,1.0,True,3104.954378611985,3.0,11480.5512852894,3.697494354304033,True,205.30924542404878,94802400.0,381959.0760874141,406540.6556804428,205.30924542404878,437.5397810554637,2.2122141968014687e+39,4.4244283936029374e+39,1.0,True,3.258010749220849,94802400.0,24309522.157549255,24397629.966360066,3.258010749220849,7.083148674394509,2.3489754468852214e+18,4.697950893770443e+18,1.0,True,2.0431691587078658,94802400.0,38566934.193261266,39906345.94907701,2.0431691587078658,4.396400907088679,1.0969731091878082e+16,2.1939462183756164e+16,1.0,True,8.462110055647561e-33,1.0,True,7.969431960143736e-12,1.0,True,1.70651402875866e-09,1.0,True,78269717.46444951,28118847.59515337,2.356194490192345,0.7853981633974483,1,0.06184506279948414,0.0013762015006476343,0.3976599676335556,0.7536470829520571,5.763083657457734,5.87036876010716,4.407078361281513
114,0.123,0.137,0.01,0.2500096621641989,1.635055060744932,3.1415926535897927,0.007,0.004,0.009,0.005,0.0013,0.0019,0.0022,0.009652575773842008,0.01730290605871815,0.022028646212637094,0.38163881194628807,1.0,True,491.53912288954155,1.0,True,244.6608300537212,1.0,True,6.409247244920832,1.0,True,979.0240648906388,3.0,3603.6886707451386,3.680898968655777,True,217.25170557114265,94802400.0,361273.7970468083,382607.1228253648,217.25170557114265,463.78390785891384,4.226630420571241e+39,8.453260841142482e+39,1.0,True,1.2184027887750393,94802400.0,64673992.13710688,66919074.24439508,1.2184027887750393,2.6217186777896733,26888194921595.957,53776389843191.914,1.0,True,2.941535816545425,94802400.0,26824470.60264669,27534418.358826537,2.941535816545425,6.346708083833689,7.477051415132951e+17,1.4954102830265902e+18,1.0,True,4.429060063754034e-33,1.0,True,6.962163155461411e-07,1.0,True,2.5036607294303506e-11,1.0,True,53828474.2055167,75970930.10008784,2.356194490192345,0.7853981633974483,1,0.04898412804519725,0.0009998525188378731,0.390751913467945,0.7511081953982386,5.8051310100350575,5.861387225963234,4.392501621951274
116,0.109,0.206,0.08,0.24981760212403256,1.5871345478121166,3.1415926535897927,0.007,0.005,0.008,0.004,0.0037,0.0029,0.0038,0.010685523538185939,0.018424212609866018,0.021609432088942074,0.2763051939773117,1.0,True,401.35466278270974,1.0,True,534.0591718385107,1.0,True,75.86715411138925,1.0,True,227.99374067650564,3.0,725.3897198928028,3.1816212047770174,True,73.74796208704805,94802400.0,976059.5207476353,1576497.9305407037,73.74796208704805,135.1585641396122,4.045073207596183e+34,8.090146415192366e+34,1.0,True,1.7248334679045054,94802400.0,45119916.600258105,50149734.19760531,1.7248334679045054,3.621300142392641,1768956869519160.2,3537913739038320.5,1.0,True,41.68856501054445,94802400.0,1684393.362426575,3004250.58856703,41.68856501054445,73.58204282645274,7.103847063121177e+31,1.4207694126242353e+32,1.0,True,4.627851966892957e-28,1.0,True,1.0582507873743972e-08,1.0,True,2.6351918662752155e-25,1.0,True,4547422.452323254,55002693.439093545,2.356194490192345,0.7853981633974483,1,0.05071916823699403,0.001745231883126055,0.29163432475435663,0.6829448030231838,4.310925974614661,4.355311090058108,3.795915106177439
117,0.109,0.206,0.08,0.24981760212403256,1.5871345478121166,3.1415926535897927,0.008,0.005,0.008,0.008,0.0034,0.0016,0.0034,0.01224465147326631,0.0368496823572261,0.02173519632605058,0.20910165063934286,1.0,True,1108.5764699968693,1.0,True,420.78960029436655,1.0,True,12.622848464913519,1.0,True,1768.690044865987,3.0,5803.117759142422,3.2810258507347014,True,167.4933779211956,94802400.0,424746.97413042746,719691.9303382209,167.4933779211956,301.4577699629847,6.4361203671267584e+38,1.2872240734253517e+39,1.0,True,2.2413362983687994,94802400.0,35018854.95202094,37082110.28134405,2.2413362983687994,4.784956746187219,3.3694458888713136e+16,6.738891777742627e+16,1.0,True,7.191614960326259,94802400.0,9663219.191609345,17929305.12474809,7.191614960326259,12.503386643587252,1.0706630027962656e+23,2.1413260055925312e+23,1.0,True,2.908584509328726e-32,1.0,True,5.555809654587083e-10,1.0,True,1.7484493207581388e-16,1.0,True,27331390.451130133,41624820.08452079,2.356194490192345,0.7853981633974483,1,0.07082953015654299,0.0018885601054117694,0.3041957043561797,0.6948819777991246,4.34736160982456,4.396241687227631,3.8558170097268447
119,0.109,0.206,0.08,0.24981760212403256,1.5871345478121166,3.1415926535897927,0.006,0.004,0.009,0.007,0.002,0.0018,0.0029,0.007336016536342669,0.03631236216777433,0.02187275096038801,0.3965667987317857,1.0,True,1128.2360703962281,1.0,True,238.66706728143419,1.0,True,22.466159569320173,1.0,True,1333.8338392049172,3.0,4373.589971306801,3.2789616238210355,True,216.64324356649144,94802400.0,327981.09543915244,558471.1707297129,216.64324356649144,389.19185292519626,1.3008366999220384e+40,2.601673399844077e+40,1.0,True,1.1890688092067625,94802400.0,65805293.38486096,70934892.82210536,1.1890688092067625,2.5230329837186054,21978093544099.7,43956187088199.4,1.0,True,12.677625609690326,94802400.0,5483376.1040066965,10161869.855667967,12.677625609690326,22.05142705261593,7.779935587698791e+25,1.5559871175397582e+26,1.0,True,1.4390737900554254e-33,1.0,True,8.51757226459964e-07,1.0,True,2.406189587173323e-19,1.0,True,15356429.697540857,78942569.78954291,2.356194490192345,0.7853981633974483,1,0.06552112966450502,0.0016440590203361388,0.30206537319699445,0.6947162353557398,4.366583397002968,4.396202307648181,3.8550845916210066
126,0.076,0.327,0.24,0.25025068526607813,1.507382419770035,3.1415926535897927,0.004,0.008,0.006,0.003,0.0034,0.0036,0.0037,0.006644022903624919,0.016371162618805123,0.021642183192355745,0.20720831174979074,1.0,True,157.14622823622858,1.0,True,87.6081724014274,1.0,True,70.91601456863135,1.0,True,38.587254384885775,3.0,91.08678752457269,2.360540778984535,True,7.17841287352795,94802400.0,10306291.683908505,14776493.731431888,7.17841287352795,13.754453274914248,5.0617069369057635e+22,1.0123413873811527e+23,1.0,True,2.284507578279342,94802400.0,34158398.74149271,37393644.25750557,2.284507578279342,4.821665259856101,4.499782068522826e+16,8.999564137045651e+16,1.0,True,37.36168999008208,94802400.0,1949072.386312883,2997531.684286212,37.36168999008208,69.74481787425857,1.3015628570446858e+31,2.6031257140893715e+31,1.0,True,3.6983571418387157e-16,1.0,True,4.160201475300635e-10,1.0,True,1.438270913976865e-24,1.0,True,4864909.599031608,41247922.57847209,2.0943951023931953,2.0943951023931953,1,0.04465736871478579,0.0014262305849223405,0.18714416187336147,0.29017838252541844,4.693009449571765,4.721945215219499,4.125743628183112
