design_id,r,l,e,ROM,QRR,omega,width_r,thickness_r,width_l,thickness_l,pin_diameter_A,pin_diameter_B,pin_diameter_C,mass_crank,mass_rod,mass_slider,angle_deg,F_Ax,F_Ay,F_Bx,F_By,F_Cx,F_Cy,N,F_f,tau_A
1,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.008,0.002,0.008,0.005,0.0029,0.0038,0.0026,0.0035631463049330078,0.03214999886921004,0.02194480338789809,345.0,-3.356593667320393,-0.1077746564060933,3.3552519090705903,0.14308864469695848,3.3216449362406095,0.4617240827217124,5.582002603956993,2.6235412238597866,-0.07818901777224614
2,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.003,0.006,0.005,0.003,0.0024,0.0021,0.0013,0.003932518511313177,0.012040533653835318,0.022166200846974522,0.0,-3.160621233327188,0.09820929058622718,3.1590881434479265,-0.05963128399024491,3.146194957075008,0.05848635115387957,5.1809367814627,2.435040287287469,0.006234702695770639
2,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.003,0.006,0.005,0.003,0.0024,0.0021,0.0013,0.003932518511313177,0.012040533653835318,0.022166200846974522,14.999999999999998,-2.9596591444792253,0.42486685603348673,2.9581782933708243,-0.3866856422961113,2.94597464010198,-0.26978290232766433,4.852667527981156,2.280753738151143,0.09146416781435975
2,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.003,0.006,0.005,0.003,0.0024,0.0021,0.0013,0.003932518511313177,0.012040533653835318,0.022166200846974522,29.999999999999996,-2.67976840659407,0.7623239979336977,2.6784407118123448,-0.7245125362773461,2.668073270390739,-0.6087418983860635,4.513708531922757,2.1214430100036954,0.15668633937963897
2,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.003,0.006,0.005,0.003,0.0024,0.0021,0.0013,0.003932518511313177,0.012040533653835318,0.022166200846974522,45.0,-2.303289820910492,1.080295030378547,2.3022057626606975,-1.042801082032359,2.295153808016276,-0.9280026022340557,4.194447828074765,1.9713904791951393,0.18793439623454508
2,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.003,0.006,0.005,0.003,0.0024,0.0021,0.0013,0.003932518511313177,0.012040533653835318,0.022166200846974522,59.99999999999999,-1.7786947154477513,1.286768042827238,1.7779281705081205,-1.249517731012981,1.7767016175923205,-1.1354652143560031,3.986985215952817,1.873883051497824,0.17175661198464123
2,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.003,0.006,0.005,0.003,0.0024,0.0021,0.0013,0.003932518511313177,0.012040533653835318,0.022166200846974522,75.0,-1.0332661202086584,1.1044626606582715,1.0328693273500515,-1.0673655051706903,1.0422274378372123,-0.9537819205480647,4.168668509760756,1.959274199587555,0.10103484121588822
2,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.003,0.006,0.005,0.003,0.0024,0.0021,0.0013,0.003932518511313177,0.012040533653835318,0.022166200846974522,90.0,-0.4674753209956799,0.6386783877210428,0.4674753209956799,-0.6016334710043221,0.4869729340362081,-0.4882098303658813,4.634240599942939,2.178093081973181,0.03693055035865873
2,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.003,0.006,0.005,0.003,0.0024,0.0021,0.0013,0.003932518511313177,0.012040533653835318,0.022166200846974522,105.00000000000001,-0.8841626988686594,0.9612776642010066,0.8845594917272662,-0.9241805087134254,0.8987771829171372,-0.8105969240907998,4.3118535062180205,2.0265711479224695,0.048208247401542614
2,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.003,0.006,0.005,0.003,0.0024,0.0021,0.0013,0.003932518511313177,0.012040533653835318,0.022166200846974522,119.99999999999999,4.3082209839124825,-2.800670647788898,-4.307454438972852,2.8379209596031547,-4.299293002877285,2.9519734762601324,8.074423906568953,-3.7949792360874075,-0.18336287033971452
