r,l,e,ROM,QRR,theta_min,theta_max,width_r,width_l,thickness_r,thickness_l,pin_diameter_A,pin_diameter_B,pin_diameter_C,rho,mass_crank,mass_rod,mass_slider,I_mass_crank_cg_z,I_mass_rod_cg_z,I_mass_slider_cg_z,I_area_crank_yy,I_area_crank_zz,I_area_rod_yy,I_area_rod_zz,I_area_slider_yy,I_area_slider_zz
0.112,0.176,0.055,0.24997335074441432,1.732177250086646,2.107546504023608,6.091032804859324,0.014,0.006,0.008,0.017,0.0039,0.0041,0.002,7800.0,0.09976833677042005,0.14028494759553212,0.06190991154604,0.0001103644869786805,0.00036433480624115783,4.159754955773021e-06,5.973333333333334e-10,1.8293333333333336e-09,2.4565000000000008e-09,3.0600000000000003e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.111,0.194,0.068,0.2497310404864361,1.6111570779737747,2.181443488349265,6.05834486869008,0.009,0.006,0.008,0.02,0.0025,0.0032,0.0042,7800.0,0.06313000413941995,0.1816312834758987,0.060238709918036364,6.700807594630284e-05,0.0005711707941240033,4.155234355369271e-06,3.8399999999999997e-10,4.859999999999999e-10,4e-09,3.6e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.111,0.194,0.068,0.2497310404864361,1.6111570779737747,2.181443488349265,6.05834486869008,0.012,0.018,0.015,0.016,0.002,0.0028,0.0029,7800.0,0.1581256036322088,0.44061105252463,0.061369589025549086,0.00016918423280550752,0.0014248986607337066,4.158916780463109e-06,3.374999999999999e-09,2.16e-09,6.1439999999999995e-09,7.775999999999998e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.111,0.194,0.068,0.2497310404864361,1.6111570779737747,2.181443488349265,6.05834486869008,0.014,0.02,0.017,0.018,0.0024,0.0037,0.002,7800.0,0.20969682315872656,0.5508041254311257,0.06190991154604,0.00022674205673120257,0.0017850900110226886,4.159754955773021e-06,5.731833333333334e-09,3.887333333333334e-09,9.719999999999999e-09,1.2000000000000002e-08,1.3333333333333335e-08,1.3333333333333335e-08
0.111,0.194,0.068,0.2497310404864361,1.6111570779737747,2.181443488349265,6.05834486869008,0.015,0.009,0.013,0.016,0.0023,0.0047,0.0048,7800.0,0.17197397394621844,0.21881246161455697,0.059577090505190354,0.00018689943661596926,0.0006947213036988965,4.151870020654949e-06,2.74625e-09,3.656249999999999e-09,3.0719999999999997e-09,9.719999999999997e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.111,0.194,0.068,0.2497310404864361,1.6111570779737747,2.181443488349265,6.05834486869008,0.019,0.014,0.014,0.01,0.0033,0.0025,0.004,7800.0,0.23484969968234698,0.21403394148742375,0.06043964618415997,0.0002580737866160486,0.0006891151555126847,4.156079292368321e-06,4.344666666666667e-09,8.002166666666667e-09,1.166666666666667e-09,2.286666666666667e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.088,0.238,0.144,0.2504722209031141,1.7175197310816706,1.854590436003263,5.825672822524881,0.017,0.018,0.018,0.007,0.0036,0.0031,0.0034,7800.0,0.2155453883086776,0.23619267240009578,0.06098364436805558,0.00015205450316943284,0.0011435145404923828,4.157953366111841e-06,8.261999999999998e-09,7.369500000000001e-09,5.145e-10,3.4019999999999992e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.088,0.238,0.144,0.2504722209031141,1.7175197310816706,1.854590436003263,5.825672822524881,0.017,0.012,0.005,0.007,0.0046,0.0029,0.0031,7800.0,0.059924505276025164,0.15713045303021858,0.061222562489361095,4.239666802799484e-05,0.0007552163514288595,4.158585603190346e-06,1.7708333333333337e-10,2.0470833333333336e-09,3.43e-10,1.008e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.088,0.238,0.144,0.2504722209031141,1.7175197310816706,1.854590436003263,5.825672822524881,0.01,0.014,0.015,0.009,0.004,0.0031,0.0039,7800.0,0.10476015650514078,0.23597775051443012,0.06053643865381708,7.115749172505185e-05,0.001138057487010155,4.15645690399057e-06,2.8124999999999995e-09,1.2500000000000002e-09,8.504999999999998e-10,2.058e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.088,0.238,0.144,0.2504722209031141,1.7175197310816706,1.854590436003263,5.825672822524881,0.009,0.009,0.006,0.007,0.0042,0.0034,0.003,7800.0,0.037592866285827586,0.11764401087132595,0.061297300978589986,2.5339030771154057e-05,0.0005629429049637205,4.158759463600915e-06,1.6199999999999998e-10,3.6449999999999993e-10,2.5725e-10,4.252499999999999e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.088,0.238,0.144,0.2504722209031141,1.7175197310816706,1.854590436003263,5.825672822524881,0.01,0.014,0.015,0.008,0.0023,0.003,0.0034,7800.0,0.1047473692486709,0.20970469813865825,0.06098364436805558,7.097423603284648e-05,0.0010107329752865378,4.157953366111841e-06,2.8124999999999995e-09,1.2500000000000002e-09,5.973333333333334e-10,1.8293333333333336e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.085,0.248,0.157,0.24984867288722923,1.6921127112393222,1.8429649742394232,5.792226712413942,0.017,0.011,0.011,0.006,0.0045,0.0043,0.0025,7800.0,0.12778826132786852,0.12851136087367718,0.0616342367906875,8.526878402842622e-05,0.0006690078916090716,4.159401747492725e-06,1.8855833333333333e-09,4.503583333333334e-09,1.9800000000000001e-10,6.654999999999999e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.085,0.248,0.157,0.24984867288722923,1.6921127112393222,1.8429649742394232,5.792226712413942,0.012,0.014,0.014,0.017,0.0044,0.0044,0.0026,7800.0,0.11382892063596697,0.464164364036295,0.061571750512807596,7.342474924025439e-05,0.0024268983048255977,4.159300129183323e-06,2.744e-09,2.016e-09,5.731833333333334e-09,3.887333333333334e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.085,0.248,0.157,0.24984867288722923,1.6921127112393222,1.8429649742394232,5.792226712413942,0.011,0.014,0.009,0.008,0.0037,0.0033,0.0036,7800.0,0.06698448290268709,0.2184978590373054,0.06081211340916958,4.284488872800129e-05,0.0011430231269429828,4.1574276237228555e-06,6.682499999999997e-10,9.982499999999997e-10,5.973333333333334e-10,1.8293333333333336e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.085,0.248,0.157,0.24984867288722923,1.6921127112393222,1.8429649742394232,5.792226712413942,0.016,0.011,0.013,0.006,0.0037,0.0043,0.0027,7800.0,0.14183080495212963,0.12852461397426834,0.0615068137926579,9.376270420933195e-05,0.0006692249636627821,4.15918608406856e-06,2.929333333333333e-09,4.437333333333334e-09,1.9800000000000001e-10,6.654999999999999e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.085,0.248,0.157,0.24984867288722923,1.6921127112393222,1.8429649742394232,5.792226712413942,0.011,0.008,0.007,0.016,0.0042,0.0038,0.0038,7800.0,0.052077721709734265,0.24856636908992705,0.06063078068120439,3.3336234962019615e-05,0.0012860927103637248,4.156806559129574e-06,3.144166666666667e-10,7.764166666666665e-10,2.730666666666667e-09,6.826666666666668e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.114,0.16,0.041,0.25005846224273326,1.8669686872610802,2.041378789004412,6.132986164029412,0.009,0.016,0.01,0.013,0.0036,0.0027,0.0028,7800.0,0.08099876360091372,0.2628406562748825,0.06143942663023839,9.058695172471495e-05,0.000580747394219689,4.159058638097635e-06,7.500000000000001e-10,6.074999999999999e-10,2.929333333333333e-09,4.437333333333334e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.114,0.16,0.041,0.25005846224273326,1.8669686872610802,2.041378789004412,6.132986164029412,0.02,0.019,0.02,0.01,0.0035,0.0044,0.0037,7800.0,0.36413107599258104,0.2410974220745777,0.06072267226632187,0.00042634329388736283,0.0005396113272547784,4.157129672915744e-06,1.3333333333333335e-08,1.3333333333333335e-08,1.5833333333333334e-09,5.7158333333333326e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.114,0.16,0.041,0.25005846224273326,1.8669686872610802,2.041378789004412,6.132986164029412,0.013,0.019,0.01,0.006,0.0039,0.0029,0.0041,7800.0,0.11759661383968308,0.14445719768933465,0.06034040327223308,0.00013371385549151938,0.00032232450515973324,4.15567227237578e-06,1.0833333333333335e-09,1.8308333333333335e-09,3.42e-10,3.4294999999999998e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.114,0.16,0.041,0.25005846224273326,1.8669686872610802,2.041378789004412,6.132986164029412,0.007,0.014,0.005,0.019,0.0045,0.0037,0.0041,7800.0,0.031201699867037337,0.3365096417616272,0.06034040327223308,3.423033312796545e-05,0.0007440907174454686,4.15567227237578e-06,7.291666666666669e-11,1.429166666666667e-10,8.002166666666667e-09,4.344666666666667e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.114,0.16,0.041,0.25005846224273326,1.8669686872610802,2.041378789004412,6.132986164029412,0.006,0.006,0.015,0.012,0.0042,0.0036,0.0023,7800.0,0.07995391749540445,0.0901711028572845,0.061751858019637895,8.69874910908056e-05,0.00019420806862120962,4.159571416115487e-06,1.6874999999999996e-09,2.7e-10,8.64e-10,2.16e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.109,0.188,0.069,0.25040290668971465,1.7154312706609245,2.079415586478204,6.048719715715,0.012,0.011,0.014,0.009,0.004,0.0047,0.0029,7800.0,0.1452670328880161,0.1464263439923497,0.061369589025549086,0.0001511140448840227,0.0004407345369900568,4.158916780463109e-06,2.744e-09,2.016e-09,6.682499999999997e-10,9.982499999999997e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.109,0.188,0.069,0.25040290668971465,1.7154312706609245,2.079415586478204,6.048719715715,0.015,0.006,0.018,0.012,0.0027,0.0039,0.0034,7800.0,0.2340227272018274,0.10566268981312361,0.06098364436805558,0.0002456409539627655,0.0003123739667236207,4.157953366111841e-06,7.289999999999998e-09,5.062499999999999e-09,8.64e-10,2.16e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.109,0.188,0.069,0.25040290668971465,1.7154312706609245,2.079415586478204,6.048719715715,0.01,0.007,0.018,0.019,0.0034,0.0039,0.0045,7800.0,0.15520867471968536,0.1952608775628623,0.05991892720182747,0.00015980558696660095,0.0005781491047743419,4.153719784479627e-06,4.859999999999999e-09,1.5000000000000002e-09,4.001083333333334e-09,5.430833333333333e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.109,0.188,0.069,0.25040290668971465,1.7154312706609245,2.079415586478204,6.048719715715,0.016,0.017,0.013,0.016,0.0026,0.0044,0.0024,7800.0,0.18043981955716673,0.40361203560730496,0.0616942726262976,0.0001902612787090458,0.001227818896884755,4.159491876290935e-06,2.929333333333333e-09,4.437333333333334e-09,5.802666666666667e-09,6.5506666666666684e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.109,0.188,0.069,0.25040290668971465,1.7154312706609245,2.079415586478204,6.048719715715,0.012,0.02,0.006,0.015,0.0036,0.0037,0.0034,7800.0,0.06228467570264744,0.4459067374757831,0.06098364436805558,6.475011214113671e-05,0.0013649445583744139,4.157953366111841e-06,2.16e-10,8.64e-10,5.624999999999999e-09,1.0000000000000002e-08,1.3333333333333335e-08,1.3333333333333335e-08
0.086,0.273,0.176,0.2497075577639581,1.5879362171330413,1.9154975065935433,5.770807943603337,0.006,0.011,0.013,0.014,0.0042,0.0044,0.0028,7800.0,0.051991863170565436,0.32991909895915034,0.06143942663023839,3.2041336238203554e-05,0.0020783026519117925,4.159058638097635e-06,1.0985e-09,2.3399999999999997e-10,2.5153333333333335e-09,1.552833333333333e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.086,0.273,0.176,0.2497075577639581,1.5879362171330413,1.9154975065935433,5.770807943603337,0.019,0.017,0.014,0.011,0.0034,0.0038,0.0035,7800.0,0.18367217753448192,0.4017231266350235,0.06089910410974749,0.0001258388686836963,0.00254984205019964,4.157701753168051e-06,4.344666666666667e-09,8.002166666666667e-09,1.8855833333333333e-09,4.503583333333334e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.086,0.273,0.176,0.2497075577639581,1.5879362171330413,1.9154975065935433,5.770807943603337,0.013,0.01,0.016,0.012,0.0021,0.0049,0.0049,7800.0,0.1424191372276913,0.2565842928661261,0.05945824405510506,9.392849285470682e-05,0.001610401647462843,4.151171054970385e-06,4.437333333333334e-09,2.929333333333333e-09,1.44e-09,1e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.086,0.273,0.176,0.2497075577639581,1.5879362171330413,1.9154975065935433,5.770807943603337,0.009,0.019,0.01,0.015,0.0028,0.0036,0.0033,7800.0,0.061344170019703964,0.6123567356949478,0.06106573418409388,3.958954886984486e-05,0.003891537995227575,4.158183730658098e-06,7.500000000000001e-10,6.074999999999999e-10,5.343749999999999e-09,8.57375e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.086,0.273,0.176,0.2497075577639581,1.5879362171330413,1.9154975065935433,5.770807943603337,0.008,0.018,0.016,0.008,0.0031,0.0021,0.0034,7800.0,0.08708403197509612,0.30893972873902587,0.06098364436805558,5.580650647130247e-05,0.0019563672488860174,4.157953366111841e-06,2.730666666666667e-09,6.826666666666668e-10,7.679999999999999e-10,3.887999999999999e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.117,0.144,0.025,0.249601883990509,2.058931982167134,1.9581129276835492,6.187252788998663,0.005,0.017,0.007,0.012,0.003,0.003,0.0041,7800.0,0.03198811068501299,0.2328841825504938,0.06034040327223308,3.673778341630636e-05,0.00042179006345650444,4.15567227237578e-06,1.429166666666667e-10,7.291666666666669e-11,2.4480000000000002e-09,4.9130000000000015e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.117,0.144,0.025,0.249601883990509,2.058931982167134,1.9581129276835492,6.187252788998663,0.006,0.01,0.019,0.01,0.0048,0.0025,0.0045,7800.0,0.10387274093108396,0.11342658199625746,0.05991892720182747,0.00011891345228672667,0.00020118890400028293,4.153719784479627e-06,3.4294999999999998e-09,3.42e-10,8.333333333333335e-10,8.333333333333335e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.117,0.144,0.025,0.249601883990509,2.058931982167134,1.9581129276835492,6.187252788998663,0.008,0.007,0.015,0.01,0.003,0.0038,0.0038,7800.0,0.11054046124484578,0.07892958068120438,0.06063078068120439,0.0001293743434778902,0.00013805905822649307,4.156806559129574e-06,2.25e-09,6.4e-10,5.833333333333335e-10,2.858333333333334e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.117,0.144,0.025,0.249601883990509,2.058931982167134,1.9581129276835492,6.187252788998663,0.008,0.01,0.018,0.013,0.0041,0.0042,0.0034,7800.0,0.13227688187124248,0.14754373028595974,0.06098364436805558,0.00015415293467623624,0.0002620254904194939,4.157953366111841e-06,3.887999999999999e-09,7.679999999999999e-10,1.8308333333333335e-09,1.0833333333333335e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.117,0.144,0.025,0.249601883990509,2.058931982167134,1.9581129276835492,6.187252788998663,0.017,0.011,0.005,0.017,0.0023,0.0049,0.004,7800.0,0.07906032551868575,0.2123623767033753,0.06043964618415997,9.580643441062604e-05,0.0003782436983705026,4.156079292368321e-06,1.7708333333333337e-10,2.0470833333333336e-09,4.503583333333334e-09,1.8855833333333333e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.112,0.203,0.071,0.24997312066602184,1.5397629639770678,2.246575549126371,6.055834983577813,0.01,0.013,0.015,0.014,0.0037,0.0041,0.0035,7800.0,0.1328003066539162,0.2910809351673864,0.06089910410974749,0.00014413267436076674,0.0010247170577622803,4.157701753168051e-06,2.8124999999999995e-09,1.2500000000000002e-09,2.972666666666667e-09,2.5631666666666662e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.112,0.203,0.071,0.24997312066602184,1.5397629639770678,2.246575549126371,6.055834983577813,0.017,0.006,0.015,0.008,0.0027,0.0048,0.0033,7800.0,0.2274396782233862,0.07585664987571372,0.06106573418409388,0.0002539313606325568,0.00026007893504340817,4.158183730658098e-06,4.781249999999999e-09,6.141250000000001e-09,2.56e-10,1.44e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.112,0.203,0.071,0.24997312066602184,1.5397629639770678,2.246575549126371,6.055834983577813,0.007,0.015,0.017,0.016,0.0023,0.003,0.0027,7800.0,0.10492991514849372,0.3837544918169983,0.0615068137926579,0.00011234245301515295,0.0013515230048978981,4.15918608406856e-06,2.865916666666667e-09,4.859166666666667e-10,5.12e-09,4.5e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.112,0.203,0.071,0.24997312066602184,1.5397629639770678,2.246575549126371,6.055834983577813,0.017,0.017,0.016,0.01,0.0043,0.0029,0.0021,7800.0,0.2426202841176952,0.27170763325252917,0.0618596774795091,0.00027079276226449453,0.0009574346814581503,4.1597021472105805e-06,5.802666666666667e-09,6.5506666666666684e-09,1.416666666666667e-09,4.094166666666667e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.112,0.203,0.071,0.24997312066602184,1.5397629639770678,2.246575549126371,6.055834983577813,0.014,0.014,0.017,0.007,0.0047,0.0035,0.002,7800.0,0.2119517420293404,0.15657845547952565,0.06190991154604,0.00023442646826033872,0.0005502444657111299,4.159754955773021e-06,5.731833333333334e-09,3.887333333333334e-09,4.0016666666666673e-10,1.600666666666667e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.11,0.19,0.068,0.25004910287258386,1.668856430722694,2.125607359774968,6.054531405520504,0.015,0.009,0.017,0.007,0.0028,0.0049,0.0034,7800.0,0.22313067008254192,0.09387997094810621,0.06098364436805558,0.0002388979152202079,0.00028659756818449374,4.157953366111841e-06,6.141250000000001e-09,4.781249999999999e-09,2.5725e-10,4.252499999999999e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.11,0.19,0.068,0.25004910287258386,1.668856430722694,2.125607359774968,6.054531405520504,0.009,0.012,0.006,0.014,0.0032,0.0045,0.0033,7800.0,0.04683291022790695,0.25141582297014503,0.06106573418409388,4.874140185144494e-05,0.0007750642995932145,4.158183730658098e-06,1.6199999999999998e-10,3.6449999999999993e-10,2.744e-09,2.016e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.11,0.19,0.068,0.25004910287258386,1.668856430722694,2.125607359774968,6.054531405520504,0.011,0.008,0.006,0.012,0.0034,0.004,0.0045,7800.0,0.05751974716566465,0.14278954403159247,0.05991892720182747,6.058450264560116e-05,0.0004340966869133545,4.153719784479627e-06,1.9800000000000001e-10,6.654999999999999e-10,1.152e-09,5.12e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.11,0.19,0.068,0.25004910287258386,1.668856430722694,2.125607359774968,6.054531405520504,0.019,0.02,0.008,0.012,0.0038,0.0036,0.0046,7800.0,0.13345987763614958,0.36084692729263274,0.05980743207855156,0.00014521528753378904,0.0011302756745118308,4.15314265784777e-06,8.106666666666668e-10,4.572666666666667e-09,2.88e-09,8e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.11,0.19,0.068,0.25004910287258386,1.668856430722694,2.125607359774968,6.054531405520504,0.01,0.006,0.019,0.007,0.0028,0.0021,0.0032,7800.0,0.16522504890426012,0.06248390786308001,0.061145373557862384,0.00017269044294608327,0.00018972733905134898,4.158394078154065e-06,5.7158333333333326e-09,1.5833333333333334e-09,1.715e-10,1.26e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.123,0.137,0.01,0.2500096621641989,1.635055060744932,2.3459897001052594,6.244714279772258,0.019,0.01,0.013,0.012,0.0022,0.0031,0.0044,7800.0,0.24092650104904514,0.1296123206233168,0.06002797188283357,0.00032143068044911,0.00020862251806876554,4.154259691956458e-06,3.478583333333333e-09,7.430583333333333e-09,1.44e-09,1e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.123,0.137,0.01,0.2500096621641989,1.635055060744932,2.3459897001052594,6.244714279772258,0.011,0.007,0.017,0.018,0.0036,0.0032,0.0026,7800.0,0.18195090392197713,0.13561913166360298,0.061571750512807596,0.0002381892474421872,0.0002160235359167888,4.159300129183323e-06,4.503583333333334e-09,1.8855833333333333e-09,3.4019999999999992e-09,5.145e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.123,0.137,0.01,0.2500096621641989,1.635055060744932,2.3459897001052594,6.244714279772258,0.014,0.016,0.019,0.018,0.0025,0.0027,0.0043,7800.0,0.25901887805417806,0.312776441922805,0.06013456612156987,0.0003408764524956595,0.0005126562169161428,4.1547640159484796e-06,8.002166666666667e-09,4.344666666666667e-09,7.775999999999998e-09,6.1439999999999995e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.123,0.137,0.01,0.2500096621641989,1.635055060744932,2.3459897001052594,6.244714279772258,0.006,0.01,0.007,0.008,0.0032,0.0034,0.0021,7800.0,0.040441036274071286,0.08642132873902587,0.0618596774795091,5.158864995117093e-05,0.0001389937566485862,4.1597021472105805e-06,1.715e-10,1.26e-10,4.266666666666667e-10,6.666666666666668e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.123,0.137,0.01,0.2500096621641989,1.635055060744932,2.3459897001052594,6.244714279772258,0.01,0.013,0.006,0.018,0.0025,0.0035,0.0045,7800.0,0.0582880022701305,0.2537694281804174,0.05991892720182747,7.594001273552284e-05,0.00041320062103089464,4.153719784479627e-06,1.8e-10,5e-10,6.317999999999998e-09,3.2954999999999996e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.109,0.206,0.08,0.24981760212403256,1.5871345478121166,2.171846357588581,6.026404474700631,0.016,0.019,0.013,0.01,0.0047,0.0039,0.0048,7800.0,0.1808473713584349,0.30939546457950373,0.059577090505190354,0.00019174037689303688,0.001133996736285892,4.151870020654949e-06,2.929333333333333e-09,4.437333333333334e-09,1.5833333333333334e-09,5.7158333333333326e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.109,0.206,0.08,0.24981760212403256,1.5871345478121166,2.171846357588581,6.026404474700631,0.019,0.018,0.013,0.018,0.0044,0.0026,0.0044,7800.0,0.2146623195571667,0.5265681501560768,0.06002797188283357,0.00022898189855279576,0.0019203295074203517,4.154259691956458e-06,3.478583333333333e-09,7.430583333333333e-09,8.747999999999997e-09,8.747999999999997e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.109,0.206,0.08,0.24981760212403256,1.5871345478121166,2.171846357588581,6.026404474700631,0.006,0.007,0.019,0.013,0.0021,0.0035,0.0037,7800.0,0.09747340250979375,0.14670823464444507,0.06072267226632187,9.811901875483558e-05,0.0005233526477908505,4.157129672915744e-06,3.4294999999999998e-09,3.42e-10,1.2815833333333331e-09,3.7158333333333337e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.109,0.206,0.08,0.24981760212403256,1.5871345478121166,2.171846357588581,6.026404474700631,0.006,0.011,0.013,0.007,0.0028,0.0023,0.0046,7800.0,0.06682135502241957,0.1246614215343663,0.05980743207855156,6.747429535551988e-05,0.0004491935753557142,4.15314265784777e-06,1.0985e-09,2.3399999999999997e-10,3.144166666666667e-10,7.764166666666665e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.109,0.206,0.08,0.24981760212403256,1.5871345478121166,2.171846357588581,6.026404474700631,0.009,0.006,0.016,0.006,0.0043,0.0047,0.0049,7800.0,0.12350564210766059,0.057498159170433265,0.05945824405510506,0.0001258956803333526,0.00020139016563130074,4.151171054970385e-06,3.0719999999999997e-09,9.719999999999997e-10,1.08e-10,1.08e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.078,0.228,0.149,0.24998165193193006,1.8626295232768055,1.686330627079151,5.774616015813361,0.016,0.008,0.007,0.018,0.0045,0.0034,0.0023,7800.0,0.07022742004945906,0.2574326721489241,0.061751858019637895,3.952367462490094e-05,0.0011287807674750128,4.159571416115487e-06,4.573333333333334e-10,2.3893333333333338e-09,3.887999999999999e-09,7.679999999999999e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.078,0.228,0.149,0.24998165193193006,1.8626295232768055,1.686330627079151,5.774616015813361,0.005,0.018,0.008,0.01,0.003,0.0026,0.0023,7800.0,0.02443722059655903,0.3228136042662227,0.061751858019637895,1.25931702352327e-05,0.001431054191869938,4.159571416115487e-06,2.1333333333333335e-10,8.333333333333336e-11,1.5000000000000002e-09,4.859999999999999e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.078,0.228,0.149,0.24998165193193006,1.8626295232768055,1.686330627079151,5.774616015813361,0.014,0.017,0.01,0.016,0.0044,0.0048,0.0034,7800.0,0.08760173119401195,0.4890319478985968,0.06098364436805558,4.8801258681082627e-05,0.002178452999975001,4.157953366111841e-06,1.166666666666667e-09,2.286666666666667e-09,5.802666666666667e-09,6.5506666666666684e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.078,0.228,0.149,0.24998165193193006,1.8626295232768055,1.686330627079151,5.774616015813361,0.016,0.019,0.018,0.01,0.0029,0.0038,0.0041,7800.0,0.1802249727360781,0.34183549197671875,0.06034040327223308,0.00010085479719905188,0.0015266285808030536,4.15567227237578e-06,7.775999999999998e-09,6.1439999999999995e-09,1.5833333333333334e-09,5.7158333333333326e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.078,0.228,0.149,0.24998165193193006,1.8626295232768055,1.686330627079151,5.774616015813361,0.006,0.006,0.011,0.008,0.0049,0.004,0.0038,7800.0,0.03974909963159576,0.08533153074614575,0.06063078068120439,2.0074048674387987e-05,0.0003699667453620427,4.156806559129574e-06,6.654999999999999e-10,1.9800000000000001e-10,2.56e-10,1.44e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.076,0.327,0.24,0.25025068526607813,1.507382419770035,1.8679447622625385,5.645255713126007,0.011,0.015,0.018,0.008,0.0044,0.0046,0.0047,7800.0,0.11985606356524657,0.30830476743662305,0.05969348651300586,6.192867661632943e-05,0.0027944954207396377,4.152526639634038e-06,5.345999999999998e-09,1.9964999999999995e-09,6.4e-10,2.25e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.076,0.327,0.24,0.25025068526607813,1.507382419770035,1.8679447622625385,5.645255713126007,0.014,0.008,0.017,0.011,0.0028,0.0031,0.0039,7800.0,0.14474547075165953,0.22518265062874795,0.06053643865381708,7.58971048103017e-05,0.0020214749569716878,4.15645690399057e-06,5.731833333333334e-09,3.887333333333334e-09,8.873333333333333e-10,4.693333333333334e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.076,0.327,0.24,0.25025068526607813,1.507382419770035,1.8679447622625385,5.645255713126007,0.006,0.014,0.007,0.009,0.004,0.0037,0.0043,7800.0,0.024885671457668648,0.32353255727455127,0.06013456612156987,1.2137296265933809e-05,0.0029279713304150314,4.1547640159484796e-06,1.715e-10,1.26e-10,8.504999999999998e-10,2.058e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.076,0.327,0.24,0.25025068526607813,1.507382419770035,1.8679447622625385,5.645255713126007,0.006,0.008,0.016,0.008,0.0027,0.0032,0.004,7800.0,0.057399509880416213,0.16374952789680897,0.06043964618415997,2.8404239139425447e-05,0.0014696673940016918,4.156079292368321e-06,2.048e-09,2.88e-10,3.413333333333334e-10,3.413333333333334e-10,1.3333333333333335e-08,1.3333333333333335e-08
0.076,0.327,0.24,0.25025068526607813,1.507382419770035,1.8679447622625385,5.645255713126007,0.019,0.015,0.01,0.006,0.0029,0.0034,0.005,7800.0,0.11607691669680231,0.23115857745924165,0.05933694716274995,6.30002867857915e-05,0.0020938292743573413,4.150427959883595e-06,1.5833333333333334e-09,5.7158333333333326e-09,2.7e-10,1.6874999999999996e-09,1.3333333333333335e-08,1.3333333333333335e-08
0.083,0.233,0.147,0.2498770291743516,1.7863593350512397,1.7711311691180172,5.799336212933961,0.018,0.008,0.009,0.008,0.0021,0.0024,0.0033,7800.0,0.107161177547613,0.11692032272415662,0.06106573418409388,6.718252129229595e-05,0.0005353243004245851,4.158183730658098e-06,1.0934999999999996e-09,4.373999999999998e-09,3.413333333333334e-10,3.413333333333334e-10,1.3333333333333335e-08,1.3333333333333335e-08
