design_id,r,l,e,ROM,QRR,omega,width_r,thickness_r,width_l,thickness_l,pin_diameter_A,pin_diameter_B,pin_diameter_C,mass_crank,mass_rod,mass_slider,angle_deg,sigma_rod,tau_rod,sigma_crank,tau_crank,sigma_pin,tau_pin,sigma,tau
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.003,0.01,0.003,0.009,0.0026,0.0023,0.0023,0.006529829469243489,0.021582013995529996,0.02200899555058889,75.0,158809.72899206402,16900.67035393582,154241.0849554054,40688.727050695226,728467.7344518524,43769.67186165786,728467.7344518524,43769.67186165786
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.003,0.01,0.003,0.009,0.0026,0.0023,0.0023,0.006529829469243489,0.021582013995529996,0.02200899555058889,90.0,137114.53057095385,14699.989923807554,150093.9100440094,9757.299272433867,564009.0638390237,36660.589149536536,564009.0638390237,36660.589149536536
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.003,0.01,0.003,0.009,0.0026,0.0023,0.0023,0.006529829469243489,0.021582013995529996,0.02200899555058889,105.00000000000001,158358.51690377938,16506.433802557236,171509.2276677942,1915.0892693774056,673779.9502861294,41425.960360804114,673779.9502861294,41425.960360804114
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.003,0.01,0.003,0.009,0.0026,0.0023,0.0023,0.006529829469243489,0.021582013995529996,0.02200899555058889,119.99999999999999,212676.46360277975,41696.07820129684,117217.67944234275,75632.06306762583,1178510.0547248747,67764.3281466803,1178510.0547248747,75632.06306762583
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.003,0.01,0.003,0.009,0.0026,0.0023,0.0023,0.006529829469243489,0.021582013995529996,0.02200899555058889,135.0,265118.830076373,36408.85064465,77624.1463317225,68540.704845077,897232.0652930993,51590.84375435321,897232.0652930993,68540.704845077
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.003,0.01,0.003,0.009,0.0026,0.0023,0.0023,0.006529829469243489,0.021582013995529996,0.02200899555058889,150.0,318851.1438133661,35144.24556071091,81832.65067136203,66797.93413434627,827320.7177837925,47570.941272568074,827320.7177837925,66797.93413434627
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.003,0.01,0.003,0.009,0.0026,0.0023,0.0023,0.006529829469243489,0.021582013995529996,0.02200899555058889,165.0,368359.9520657088,35177.5218419219,103371.86884256637,63632.92807823931,817345.6336962366,46997.37393753361,817345.6336962366,63632.92807823931
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.003,0.01,0.003,0.009,0.0026,0.0023,0.0023,0.006529829469243489,0.021582013995529996,0.02200899555058889,180.0,411168.32002886594,35583.05384255222,131187.45982947995,56978.2741467134,825164.6854248004,47446.96941192603,825164.6854248004,56978.2741467134
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.003,0.01,0.003,0.009,0.0026,0.0023,0.0023,0.006529829469243489,0.021582013995529996,0.02200899555058889,195.0,446269.60803801304,35994.22197755962,158817.89538851593,46290.99177442097,836803.1835468133,48116.183053941764,836803.1835468133,48116.183053941764
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.003,0.01,0.003,0.009,0.0026,0.0023,0.0023,0.006529829469243489,0.021582013995529996,0.02200899555058889,210.00000000000003,473553.84504948714,36248.30106568093,181537.49679918005,31824.746517602915,846227.1214581097,48658.05948384131,846227.1214581097,48658.05948384131
