r,l,e,ROM,QRR,theta_min,theta_max,width_r,width_l,thickness_r,thickness_l,pin_diameter_A,pin_diameter_B,pin_diameter_C,rho,mass_crank,mass_rod,mass_slider,I_mass_crank_cg_z,I_mass_rod_cg_z,I_mass_slider_cg_z,I_area_crank_yy,I_area_crank_zz,I_area_rod_yy,I_area_rod_zz,I_area_slider_yy,I_area_slider_zz
0.086,0.305,0.202,0.25017997723320556,1.502948673223037,1.96740994571833,5.740281967452573,0.009,0.016,0.02,0.008,0.003,0.003,0.0031,7800.0,0.12275060195717998,0.3066450653871804,62.38822562489362,7.924456394602756e-05,0.0024174801998197316,0.415999985856032,6.000000000000001e-09,1.2149999999999998e-09,6.826666666666668e-10,2.730666666666667e-09,0.00013333333333333337,0.00013333333333333337
0.086,0.305,0.202,0.25017997723320556,1.502948673223037,1.96740994571833,5.740281967452573,0.011,0.007,0.01,0.017,0.0033,0.0038,0.005,7800.0,0.07528215743264911,0.2830776486673613,62.369369471627515,4.9248615209924535e-05,0.0021966180988938796,0.41599990427959893,9.166666666666667e-10,1.1091666666666665e-09,2.865916666666667e-09,4.859166666666667e-10,0.00013333333333333337,0.00013333333333333337
0.086,0.305,0.202,0.25017997723320556,1.502948673223037,1.96740994571833,5.740281967452573,0.006,0.015,0.006,0.007,0.0042,0.0032,0.0021,7800.0,0.024162985042769626,0.25133711786308,62.39459677479511,1.5067424902338034e-05,0.0019774590352484127,0.4159999970214722,1.08e-10,1.08e-10,4.2875000000000004e-10,1.96875e-09,0.00013333333333333337,0.00013333333333333337
0.112,0.176,0.055,0.24997335074441432,1.732177250086646,2.107546504023608,6.091032804859324,0.019,0.018,0.014,0.005,0.0027,0.0028,0.0036,7800.0,0.23678566829602737,0.125161285009852,62.38412113409171,0.0002643397986365457,0.00033510508752974884,0.4159999742762373,4.344666666666667e-09,8.002166666666667e-09,1.8750000000000002e-10,2.4299999999999997e-09,0.00013333333333333337,0.00013333333333333337
0.112,0.176,0.055,0.24997335074441432,1.732177250086646,2.107546504023608,6.091032804859324,0.012,0.02,0.017,0.016,0.0048,0.002,0.0037,7800.0,0.1808084317435458,0.4446756670498895,62.38322672266324,0.00019714496266412342,0.001191404237795295,0.4159999712967293,4.9130000000000015e-09,2.4480000000000002e-09,6.826666666666667e-09,1.066666666666667e-08,0.00013333333333333337,0.00013333333333333337
0.112,0.176,0.055,0.24997335074441432,1.732177250086646,2.107546504023608,6.091032804859324,0.019,0.011,0.02,0.011,0.0043,0.0039,0.0034,7800.0,0.33999140477538686,0.16774971566202992,62.385836443680574,0.00038393424200255244,0.0004437530957531976,0.4159999795336612,1.2666666666666668e-08,1.1431666666666665e-08,1.220083333333333e-09,1.220083333333333e-09,0.00013333333333333337,0.00013333333333333337
0.112,0.176,0.055,0.24997335074441432,1.732177250086646,2.107546504023608,6.091032804859324,0.005,0.014,0.014,0.011,0.004,0.0034,0.0041,7800.0,0.060808503386550875,0.21400392620215875,62.37940403272234,6.318604766265968e-05,0.0005700724877216231,0.41599995672272383,1.1433333333333335e-09,1.4583333333333337e-10,1.552833333333333e-09,2.5153333333333335e-09,0.00013333333333333337,0.00013333333333333337
0.112,0.176,0.055,0.24997335074441432,1.732177250086646,2.107546504023608,6.091032804859324,0.014,0.006,0.008,0.017,0.0039,0.0041,0.002,7800.0,0.09976833677042005,0.14028494759553212,62.39509911546041,0.00011036405178258383,0.00036421213440476454,0.4159999975495578,5.973333333333334e-10,1.8293333333333336e-09,2.4565000000000008e-09,3.0600000000000003e-10,0.00013333333333333337,0.00013333333333333337
0.111,0.194,0.068,0.2497310404864361,1.6111570779737747,2.181443488349265,6.05834486869008,0.009,0.006,0.008,0.02,0.0025,0.0032,0.0042,7800.0,0.06313000413941995,0.1816312834758987,62.37838709918038,6.700430222875702e-05,0.0005711270344322545,0.4159999523435538,3.8399999999999997e-10,4.859999999999999e-10,4e-09,3.6e-10,0.00013333333333333337,0.00013333333333333337
0.111,0.194,0.068,0.2497310404864361,1.6111570779737747,2.181443488349265,6.05834486869008,0.012,0.018,0.015,0.016,0.002,0.0028,0.0029,7800.0,0.1581256036322088,0.44061105252463,62.38969589025551,0.00016917644275151413,0.0014248983907592925,0.41599998916780473,3.374999999999999e-09,2.16e-09,6.1439999999999995e-09,7.775999999999998e-09,0.00013333333333333337,0.00013333333333333337
0.111,0.194,0.068,0.2497310404864361,1.6111570779737747,2.181443488349265,6.05834486869008,0.014,0.02,0.017,0.018,0.0024,0.0037,0.002,7800.0,0.20969682315872656,0.5508041254311257,62.39509911546041,0.00022671247777433074,0.0017850022642725313,0.4159999975495578,5.731833333333334e-09,3.887333333333334e-09,9.719999999999999e-09,1.2000000000000002e-08,0.00013333333333333337,0.00013333333333333337
0.111,0.194,0.068,0.2497310404864361,1.6111570779737747,2.181443488349265,6.05834486869008,0.015,0.009,0.013,0.016,0.0023,0.0047,0.0048,7800.0,0.17197397394621844,0.21881246161455697,62.371770905051925,0.00018681111470282653,0.0006947208548470976,0.41599991870020664,2.74625e-09,3.656249999999999e-09,3.0719999999999997e-09,9.719999999999997e-10,0.00013333333333333337,0.00013333333333333337
0.111,0.194,0.068,0.2497310404864361,1.6111570779737747,2.181443488349265,6.05834486869008,0.019,0.014,0.014,0.01,0.0033,0.0025,0.004,7800.0,0.23484969968234698,0.21403394148742375,62.38039646184162,0.00025806501088635484,0.0006890718939594755,0.4159999607929238,4.344666666666667e-09,8.002166666666667e-09,1.166666666666667e-09,2.286666666666667e-09,0.00013333333333333337,0.00013333333333333337
0.088,0.238,0.144,0.2504722209031141,1.7175197310816706,1.854590436003263,5.825672822524881,0.017,0.018,0.018,0.007,0.0036,0.0031,0.0034,7800.0,0.2155453883086776,0.23619267240009578,62.385836443680574,0.00015205047861090913,0.0011435130529579502,0.4159999795336612,8.261999999999998e-09,7.369500000000001e-09,5.145e-10,3.4019999999999992e-09,0.00013333333333333337,0.00013333333333333337
0.088,0.238,0.144,0.2504722209031141,1.7175197310816706,1.854590436003263,5.825672822524881,0.017,0.012,0.005,0.007,0.0046,0.0029,0.0031,7800.0,0.059924505276025164,0.15713045303021858,62.38822562489362,4.238222546068117e-05,0.0007552157409952037,0.415999985856032,1.7708333333333337e-10,2.0470833333333336e-09,3.43e-10,1.008e-09,0.00013333333333333337,0.00013333333333333337
0.088,0.238,0.144,0.2504722209031141,1.7175197310816706,1.854590436003263,5.825672822524881,0.01,0.014,0.015,0.009,0.004,0.0031,0.0039,7800.0,0.10476015650514078,0.23597775051443012,62.38136438653819,7.114598455593404e-05,0.0011380428449755768,0.41599996456904,2.8124999999999995e-09,1.2500000000000002e-09,8.504999999999998e-10,2.058e-09,0.00013333333333333337,0.00013333333333333337
0.088,0.238,0.144,0.2504722209031141,1.7175197310816706,1.854590436003263,5.825672822524881,0.009,0.009,0.006,0.007,0.0042,0.0034,0.003,7800.0,0.037592866285827586,0.11764401087132595,62.38897300978591,2.5335140449006524e-05,0.000562940301020846,0.4159999875946361,1.6199999999999998e-10,3.6449999999999993e-10,2.5725e-10,4.252499999999999e-10,0.00013333333333333337,0.00013333333333333337
0.088,0.238,0.144,0.2504722209031141,1.7175197310816706,1.854590436003263,5.825672822524881,0.01,0.014,0.015,0.008,0.0023,0.003,0.0034,7800.0,0.1047473692486709,0.20970469813865825,62.385836443680574,7.096902611365164e-05,0.0010107299993518243,0.4159999795336612,2.8124999999999995e-09,1.2500000000000002e-09,5.973333333333334e-10,1.8293333333333336e-09,0.00013333333333333337,0.00013333333333333337
0.085,0.248,0.157,0.24984867288722923,1.6921127112393222,1.8429649742394232,5.792226712413942,0.017,0.011,0.011,0.006,0.0045,0.0043,0.0025,7800.0,0.12778826132786852,0.12851136087367718,62.39234236790689,8.5268286498898e-05,0.0006689578667802926,0.415999994017475,1.8855833333333333e-09,4.503583333333334e-09,1.9800000000000001e-10,6.654999999999999e-10,0.00013333333333333337,0.00013333333333333337
0.085,0.248,0.157,0.24984867288722923,1.6921127112393222,1.8429649742394232,5.792226712413942,0.012,0.014,0.014,0.017,0.0044,0.0044,0.0026,7800.0,0.11382892063596697,0.464164364036295,62.3917175051281,7.342474924025439e-05,0.002426752412832541,0.4159999930012919,2.744e-09,2.016e-09,5.731833333333334e-09,3.887333333333334e-09,0.00013333333333333337,0.00013333333333333337
0.085,0.248,0.157,0.24984867288722923,1.6921127112393222,1.8429649742394232,5.792226712413942,0.011,0.014,0.009,0.008,0.0037,0.0033,0.0036,7800.0,0.06698448290268709,0.2184978590373054,62.38412113409171,4.2843590068336785e-05,0.0011430212465792602,0.4159999742762373,6.682499999999997e-10,9.982499999999997e-10,5.973333333333334e-10,1.8293333333333336e-09,0.00013333333333333337,0.00013333333333333337
0.085,0.248,0.157,0.24984867288722923,1.6921127112393222,1.8429649742394232,5.792226712413942,0.016,0.011,0.013,0.006,0.0037,0.0043,0.0027,7800.0,0.14183080495212963,0.12852461397426834,62.39106813792658,9.37578879425459e-05,0.0006691842771858546,0.4159999918608408,2.929333333333333e-09,4.437333333333334e-09,1.9800000000000001e-10,6.654999999999999e-10,0.00013333333333333337,0.00013333333333333337
0.085,0.248,0.157,0.24984867288722923,1.6921127112393222,1.8429649742394232,5.792226712413942,0.011,0.008,0.007,0.016,0.0042,0.0038,0.0038,7800.0,0.052077721709734265,0.24856636908992705,62.38230780681206,3.3335082308282096e-05,0.0012860927103637248,0.41599996806559136,3.144166666666667e-10,7.764166666666665e-10,2.730666666666667e-09,6.826666666666668e-10,0.00013333333333333337,0.00013333333333333337
0.114,0.16,0.041,0.25005846224273326,1.8669686872610802,2.041378789004412,6.132986164029412,0.009,0.016,0.01,0.013,0.0036,0.0027,0.0028,7800.0,0.08099876360091372,0.2628406562748825,62.39039426630241,9.057810499445192e-05,0.0005807472197661565,0.41599999058638104,7.500000000000001e-10,6.074999999999999e-10,2.929333333333333e-09,4.437333333333334e-09,0.00013333333333333337,0.00013333333333333337
0.114,0.16,0.041,0.25005846224273326,1.8669686872610802,2.041378789004412,6.132986164029412,0.02,0.019,0.02,0.01,0.0035,0.0044,0.0037,7800.0,0.36413107599258104,0.2410974220745777,62.38322672266324,0.00042632114541252036,0.0005396016634551709,0.4159999712967293,1.3333333333333335e-08,1.3333333333333335e-08,1.5833333333333334e-09,5.7158333333333326e-09,0.00013333333333333337,0.00013333333333333337
0.114,0.16,0.041,0.25005846224273326,1.8669686872610802,2.041378789004412,6.132986164029412,0.013,0.019,0.01,0.006,0.0039,0.0029,0.0041,7800.0,0.11759661383968308,0.14445719768933465,62.37940403272234,0.0001337020735353572,0.0003223097683150934,0.41599995672272383,1.0833333333333335e-09,1.8308333333333335e-09,3.42e-10,3.4294999999999998e-09,0.00013333333333333337,0.00013333333333333337
0.114,0.16,0.041,0.25005846224273326,1.8669686872610802,2.041378789004412,6.132986164029412,0.007,0.014,0.005,0.019,0.0045,0.0037,0.0041,7800.0,0.031201699867037337,0.3365096417616272,62.37940403272234,3.422579336510315e-05,0.0007440849424575408,0.41599995672272383,7.291666666666669e-11,1.429166666666667e-10,8.002166666666667e-09,4.344666666666667e-09,0.00013333333333333337,0.00013333333333333337
0.114,0.16,0.041,0.25005846224273326,1.8669686872610802,2.041378789004412,6.132986164029412,0.006,0.006,0.015,0.012,0.0042,0.0036,0.0023,7800.0,0.07995391749540445,0.0901711028572845,62.393518580196385,8.698020045838817e-05,0.00019417889029767373,0.41599999571416124,1.6874999999999996e-09,2.7e-10,8.64e-10,2.16e-10,0.00013333333333333337,0.00013333333333333337
0.109,0.188,0.069,0.25040290668971465,1.7154312706609245,2.079415586478204,6.048719715715,0.012,0.011,0.014,0.009,0.004,0.0047,0.0029,7800.0,0.1452670328880161,0.1464263439923497,62.38969589025551,0.00015110418183298142,0.0004406710682946458,0.41599998916780473,2.744e-09,2.016e-09,6.682499999999997e-10,9.982499999999997e-10,0.00013333333333333337,0.00013333333333333337
0.109,0.188,0.069,0.25040290668971465,1.7154312706609245,2.079415586478204,6.048719715715,0.015,0.006,0.018,0.012,0.0027,0.0039,0.0034,7800.0,0.2340227272018274,0.10566268981312361,62.385836443680574,0.00024561261911898116,0.0003123676918722716,0.4159999795336612,7.289999999999998e-09,5.062499999999999e-09,8.64e-10,2.16e-10,0.00013333333333333337,0.00013333333333333337
0.109,0.188,0.069,0.25040290668971465,1.7154312706609245,2.079415586478204,6.048719715715,0.01,0.007,0.018,0.019,0.0034,0.0039,0.0045,7800.0,0.15520867471968536,0.1952608775628623,62.37518927201829,0.00015980014923036259,0.0005781326545090979,0.4159999371978449,4.859999999999999e-09,1.5000000000000002e-09,4.001083333333334e-09,5.430833333333333e-10,0.00013333333333333337,0.00013333333333333337
0.109,0.188,0.069,0.25040290668971465,1.7154312706609245,2.079415586478204,6.048719715715,0.016,0.017,0.013,0.016,0.0026,0.0044,0.0024,7800.0,0.18043981955716673,0.40361203560730496,62.39294272626299,0.0001902124804234153,0.0012276942066199446,0.415999994918763,2.929333333333333e-09,4.437333333333334e-09,5.802666666666667e-09,6.5506666666666684e-09,0.00013333333333333337,0.00013333333333333337
0.109,0.188,0.069,0.25040290668971465,1.7154312706609245,2.079415586478204,6.048719715715,0.012,0.02,0.006,0.015,0.0036,0.0037,0.0034,7800.0,0.06228467570264744,0.4459067374757831,62.385836443680574,6.47500396352301e-05,0.001364941811645915,0.4159999795336612,2.16e-10,8.64e-10,5.624999999999999e-09,1.0000000000000002e-08,0.00013333333333333337,0.00013333333333333337
0.086,0.273,0.176,0.2497075577639581,1.5879362171330413,1.9154975065935433,5.770807943603337,0.006,0.011,0.013,0.014,0.0042,0.0044,0.0028,7800.0,0.051991863170565436,0.32991909895915034,62.39039426630241,3.204075459203723e-05,0.0020781951335622673,0.41599999058638104,1.0985e-09,2.3399999999999997e-10,2.5153333333333335e-09,1.552833333333333e-09,0.00013333333333333337,0.00013333333333333337
0.086,0.273,0.176,0.2497075577639581,1.5879362171330413,1.9154975065935433,5.770807943603337,0.019,0.017,0.014,0.011,0.0034,0.0038,0.0035,7800.0,0.18367217753448192,0.4017231266350235,62.38499104109749,0.00012583676674332608,0.002549839038659349,0.4159999770175318,4.344666666666667e-09,8.002166666666667e-09,1.8855833333333333e-09,4.503583333333334e-09,0.00013333333333333337,0.00013333333333333337
0.086,0.273,0.176,0.2497075577639581,1.5879362171330413,1.9154975065935433,5.770807943603337,0.013,0.01,0.016,0.012,0.0021,0.0049,0.0049,7800.0,0.1424191372276913,0.2565842928661261,62.37058244055107,9.381420479574596e-05,0.001610401647462843,0.4159999117105498,4.437333333333334e-09,2.929333333333333e-09,1.44e-09,1e-09,0.00013333333333333337,0.00013333333333333337
0.086,0.273,0.176,0.2497075577639581,1.5879362171330413,1.9154975065935433,5.770807943603337,0.009,0.019,0.01,0.015,0.0028,0.0036,0.0033,7800.0,0.061344170019703964,0.6123567356949478,62.386657341840966,3.958420494534288e-05,0.00389153411289138,0.4159999818373067,7.500000000000001e-10,6.074999999999999e-10,5.343749999999999e-09,8.57375e-09,0.00013333333333333337,0.00013333333333333337
0.086,0.273,0.176,0.2497075577639581,1.5879362171330413,1.9154975065935433,5.770807943603337,0.008,0.018,0.016,0.008,0.0031,0.0021,0.0034,7800.0,0.08708403197509612,0.30893972873902587,62.385836443680574,5.5795633981473476e-05,0.0019563362411405437,0.4159999795336612,2.730666666666667e-09,6.826666666666668e-10,7.679999999999999e-10,3.887999999999999e-09,0.00013333333333333337,0.00013333333333333337
0.117,0.144,0.025,0.249601883990509,2.058931982167134,1.9581129276835492,6.187252788998663,0.005,0.017,0.007,0.012,0.003,0.003,0.0041,7800.0,0.03198811068501299,0.2328841825504938,62.37940403272234,3.673778341630636e-05,0.000421767471056171,0.41599995672272383,1.429166666666667e-10,7.291666666666669e-11,2.4480000000000002e-09,4.9130000000000015e-09,0.00013333333333333337,0.00013333333333333337
0.117,0.144,0.025,0.249601883990509,2.058931982167134,1.9581129276835492,6.187252788998663,0.006,0.01,0.019,0.01,0.0048,0.0025,0.0045,7800.0,0.10387274093108396,0.11342658199625746,62.37518927201829,0.00011878310467585485,0.00020112755870958492,0.4159999371978449,3.4294999999999998e-09,3.42e-10,8.333333333333335e-10,8.333333333333335e-10,0.00013333333333333337,0.00013333333333333337
0.117,0.144,0.025,0.249601883990509,2.058931982167134,1.9581129276835492,6.187252788998663,0.008,0.007,0.015,0.01,0.003,0.0038,0.0038,7800.0,0.11054046124484578,0.07892958068120438,62.38230780681206,0.0001293627322042213,0.00013805905822649307,0.41599996806559136,2.25e-09,6.4e-10,5.833333333333335e-10,2.858333333333334e-10,0.00013333333333333337,0.00013333333333333337
0.117,0.144,0.025,0.249601883990509,2.058931982167134,1.9581129276835492,6.187252788998663,0.008,0.01,0.018,0.013,0.0041,0.0042,0.0034,7800.0,0.13227688187124248,0.14754373028595974,62.385836443680574,0.00015415266934273018,0.0002620116382653781,0.4159999795336612,3.887999999999999e-09,7.679999999999999e-10,1.8308333333333335e-09,1.0833333333333335e-09,0.00013333333333333337,0.00013333333333333337
0.117,0.144,0.025,0.249601883990509,2.058931982167134,1.9581129276835492,6.187252788998663,0.017,0.011,0.005,0.017,0.0023,0.0049,0.004,7800.0,0.07906032551868575,0.2123623767033753,62.38039646184162,9.576320625809372e-05,0.00037821688149977905,0.4159999607929238,1.7708333333333337e-10,2.0470833333333336e-09,4.503583333333334e-09,1.8855833333333333e-09,0.00013333333333333337,0.00013333333333333337
0.112,0.203,0.071,0.24997312066602184,1.5397629639770678,2.246575549126371,6.055834983577813,0.01,0.013,0.015,0.014,0.0037,0.0041,0.0035,7800.0,0.1328003066539162,0.2910809351673864,62.38499104109749,0.00014412949132814985,0.0010247052051316873,0.4159999770175318,2.8124999999999995e-09,1.2500000000000002e-09,2.972666666666667e-09,2.5631666666666662e-09,0.00013333333333333337,0.00013333333333333337
0.112,0.203,0.071,0.24997312066602184,1.5397629639770678,2.246575549126371,6.055834983577813,0.017,0.006,0.015,0.008,0.0027,0.0048,0.0033,7800.0,0.2274396782233862,0.07585664987571372,62.386657341840966,0.00025384702802223793,0.0002600338396844968,0.4159999818373067,4.781249999999999e-09,6.141250000000001e-09,2.56e-10,1.44e-10,0.00013333333333333337,0.00013333333333333337
0.112,0.203,0.071,0.24997312066602184,1.5397629639770678,2.246575549126371,6.055834983577813,0.007,0.015,0.017,0.016,0.0023,0.003,0.0027,7800.0,0.10492991514849372,0.3837544918169983,62.39106813792658,0.00011233492567142893,0.0013515204620133062,0.4159999918608408,2.865916666666667e-09,4.859166666666667e-10,5.12e-09,4.5e-09,0.00013333333333333337,0.00013333333333333337
0.112,0.203,0.071,0.24997312066602184,1.5397629639770678,2.246575549126371,6.055834983577813,0.017,0.017,0.016,0.01,0.0043,0.0029,0.0021,7800.0,0.2426202841176952,0.27170763325252917,62.39459677479511,0.0002707543549390213,0.0009574247640772047,0.4159999970214722,5.802666666666667e-09,6.5506666666666684e-09,1.416666666666667e-09,4.094166666666667e-09,0.00013333333333333337,0.00013333333333333337
0.112,0.203,0.071,0.24997312066602184,1.5397629639770678,2.246575549126371,6.055834983577813,0.014,0.014,0.017,0.007,0.0047,0.0035,0.002,7800.0,0.2119517420293404,0.15657845547952565,62.39509911546041,0.00023439235768859314,0.0005502176320042599,0.4159999975495578,5.731833333333334e-09,3.887333333333334e-09,4.0016666666666673e-10,1.600666666666667e-09,0.00013333333333333337,0.00013333333333333337
0.11,0.19,0.068,0.25004910287258386,1.668856430722694,2.125607359774968,6.054531405520504,0.015,0.009,0.017,0.007,0.0028,0.0049,0.0034,7800.0,0.22313067008254192,0.09387997094810621,62.385836443680574,0.00023880157816314078,0.0002865597430149937,0.4159999795336612,6.141250000000001e-09,4.781249999999999e-09,2.5725e-10,4.252499999999999e-10,0.00013333333333333337,0.00013333333333333337
0.11,0.19,0.068,0.25004910287258386,1.668856430722694,2.125607359774968,6.054531405520504,0.009,0.012,0.006,0.014,0.0032,0.0045,0.0033,7800.0,0.04683291022790695,0.25141582297014503,62.386657341840966,4.872836658924615e-05,0.0007750187823609547,0.4159999818373067,1.6199999999999998e-10,3.6449999999999993e-10,2.744e-09,2.016e-09,0.00013333333333333337,0.00013333333333333337
0.11,0.19,0.068,0.25004910287258386,1.668856430722694,2.125607359774968,6.054531405520504,0.011,0.008,0.006,0.012,0.0034,0.004,0.0045,7800.0,0.05751974716566465,0.14278954403159247,62.37518927201829,6.058183264737965e-05,0.0004340893083062308,0.4159999371978449,1.9800000000000001e-10,6.654999999999999e-10,1.152e-09,5.12e-10,0.00013333333333333337,0.00013333333333333337
0.11,0.19,0.068,0.25004910287258386,1.668856430722694,2.125607359774968,6.054531405520504,0.019,0.02,0.008,0.012,0.0038,0.0036,0.0046,7800.0,0.13345987763614958,0.36084692729263274,62.374074320785525,0.00014521489195889342,0.0011302471978609523,0.4159999314265786,8.106666666666668e-10,4.572666666666667e-09,2.88e-09,8e-09,0.00013333333333333337,0.00013333333333333337
0.11,0.19,0.068,0.25004910287258386,1.668856430722694,2.125607359774968,6.054531405520504,0.01,0.006,0.019,0.007,0.0028,0.0021,0.0032,7800.0,0.16522504890426012,0.06248390786308001,62.38745373557864,0.00017268280127536706,0.00018971432372843724,0.41599998394078164,5.7158333333333326e-09,1.5833333333333334e-09,1.715e-10,1.26e-10,0.00013333333333333337,0.00013333333333333337
0.123,0.137,0.01,0.2500096621641989,1.635055060744932,2.3459897001052594,6.244714279772258,0.019,0.01,0.013,0.012,0.0022,0.0031,0.0044,7800.0,0.24092650104904514,0.1296123206233168,62.37627971882836,0.0003214202255339793,0.00020859082952809634,0.41599994259691964,3.478583333333333e-09,7.430583333333333e-09,1.44e-09,1e-09,0.00013333333333333337,0.00013333333333333337
0.123,0.137,0.01,0.2500096621641989,1.635055060744932,2.3459897001052594,6.244714279772258,0.011,0.007,0.017,0.018,0.0036,0.0032,0.0026,7800.0,0.18195090392197713,0.13561913166360298,62.3917175051281,0.0002381857873686934,0.00021601569225324467,0.4159999930012919,4.503583333333334e-09,1.8855833333333333e-09,3.4019999999999992e-09,5.145e-10,0.00013333333333333337,0.00013333333333333337
0.123,0.137,0.01,0.2500096621641989,1.635055060744932,2.3459897001052594,6.244714279772258,0.014,0.016,0.019,0.018,0.0025,0.0027,0.0043,7800.0,0.25901887805417806,0.312776441922805,62.37734566121571,0.0003408757119667984,0.0005125889925022971,0.4159999476401596,8.002166666666667e-09,4.344666666666667e-09,7.775999999999998e-09,6.1439999999999995e-09,0.00013333333333333337,0.00013333333333333337
0.123,0.137,0.01,0.2500096621641989,1.635055060744932,2.3459897001052594,6.244714279772258,0.006,0.01,0.007,0.008,0.0032,0.0034,0.0021,7800.0,0.040441036274071286,0.08642132873902587,62.39459677479511,5.158830416619919e-05,0.00013897823716852318,0.4159999970214722,1.715e-10,1.26e-10,4.266666666666667e-10,6.666666666666668e-10,0.00013333333333333337,0.00013333333333333337
0.123,0.137,0.01,0.2500096621641989,1.635055060744932,2.3459897001052594,6.244714279772258,0.01,0.013,0.006,0.018,0.0025,0.0035,0.0045,7800.0,0.0582880022701305,0.2537694281804174,62.37518927201829,7.593327363639929e-05,0.00041317063106344665,0.4159999371978449,1.8e-10,5e-10,6.317999999999998e-09,3.2954999999999996e-09,0.00013333333333333337,0.00013333333333333337
0.109,0.206,0.08,0.24981760212403256,1.5871345478121166,2.171846357588581,6.026404474700631,0.016,0.019,0.013,0.01,0.0047,0.0039,0.0048,7800.0,0.1808473713584349,0.30939546457950373,62.371770905051925,0.00019172855108314725,0.0011339746220188406,0.41599991870020664,2.929333333333333e-09,4.437333333333334e-09,1.5833333333333334e-09,5.7158333333333326e-09,0.00013333333333333337,0.00013333333333333337
0.109,0.206,0.08,0.24981760212403256,1.5871345478121166,2.171846357588581,6.026404474700631,0.019,0.018,0.013,0.018,0.0044,0.0026,0.0044,7800.0,0.2146623195571667,0.5265681501560768,62.37627971882836,0.00022893310026716527,0.0019202012932198463,0.41599994259691964,3.478583333333333e-09,7.430583333333333e-09,8.747999999999997e-09,8.747999999999997e-09,0.00013333333333333337,0.00013333333333333337
0.109,0.206,0.08,0.24981760212403256,1.5871345478121166,2.171846357588581,6.026404474700631,0.006,0.007,0.019,0.013,0.0021,0.0035,0.0037,7800.0,0.09747340250979375,0.14670823464444507,62.38322672266324,9.808444272127454e-05,0.0005233514717442721,0.4159999712967293,3.4294999999999998e-09,3.42e-10,1.2815833333333331e-09,3.7158333333333337e-10,0.00013333333333333337,0.00013333333333333337
0.109,0.206,0.08,0.24981760212403256,1.5871345478121166,2.171846357588581,6.026404474700631,0.006,0.011,0.013,0.007,0.0028,0.0023,0.0046,7800.0,0.06682135502241957,0.1246614215343663,62.374074320785525,6.747154472354277e-05,0.0004491133393281606,0.4159999314265786,1.0985e-09,2.3399999999999997e-10,3.144166666666667e-10,7.764166666666665e-10,0.00013333333333333337,0.00013333333333333337
0.109,0.206,0.08,0.24981760212403256,1.5871345478121166,2.171846357588581,6.026404474700631,0.009,0.006,0.016,0.006,0.0043,0.0047,0.0049,7800.0,0.12350564210766059,0.057498159170433265,62.37058244055107,0.00012589187389474484,0.0002013894429683079,0.4159999117105498,3.0719999999999997e-09,9.719999999999997e-10,1.08e-10,1.08e-10,0.00013333333333333337,0.00013333333333333337
0.078,0.228,0.149,0.24998165193193006,1.8626295232768055,1.686330627079151,5.774616015813361,0.016,0.008,0.007,0.018,0.0045,0.0034,0.0023,7800.0,0.07022742004945906,0.2574326721489241,62.393518580196385,3.951578442083424e-05,0.001128737557693523,0.41599999571416124,4.573333333333334e-10,2.3893333333333338e-09,3.887999999999999e-09,7.679999999999999e-10,0.00013333333333333337,0.00013333333333333337
0.078,0.228,0.149,0.24998165193193006,1.8626295232768055,1.686330627079151,5.774616015813361,0.005,0.018,0.008,0.01,0.003,0.0026,0.0023,7800.0,0.02443722059655903,0.3228136042662227,62.393518580196385,1.2592321676479977e-05,0.0014310526561031056,0.41599999571416124,2.1333333333333335e-10,8.333333333333336e-11,1.5000000000000002e-09,4.859999999999999e-09,0.00013333333333333337,0.00013333333333333337
0.078,0.228,0.149,0.24998165193193006,1.8626295232768055,1.686330627079151,5.774616015813361,0.014,0.017,0.01,0.016,0.0044,0.0048,0.0034,7800.0,0.08760173119401195,0.4890319478985968,62.385836443680574,4.879952621839788e-05,0.0021783636210243778,0.4159999795336612,1.166666666666667e-09,2.286666666666667e-09,5.802666666666667e-09,6.5506666666666684e-09,0.00013333333333333337,0.00013333333333333337
0.078,0.228,0.149,0.24998165193193006,1.8626295232768055,1.686330627079151,5.774616015813361,0.016,0.019,0.018,0.01,0.0029,0.0038,0.0041,7800.0,0.1802249727360781,0.34183549197671875,62.37940403272234,0.0001008432552794082,0.001526626108844752,0.41599995672272383,7.775999999999998e-09,6.1439999999999995e-09,1.5833333333333334e-09,5.7158333333333326e-09,0.00013333333333333337,0.00013333333333333337
0.078,0.228,0.149,0.24998165193193006,1.8626295232768055,1.686330627079151,5.774616015813361,0.006,0.006,0.011,0.008,0.0049,0.004,0.0038,7800.0,0.03974909963159576,0.08533153074614575,62.38230780681206,2.0064712183455936e-05,0.0003699658775183093,0.41599996806559136,6.654999999999999e-10,1.9800000000000001e-10,2.56e-10,1.44e-10,0.00013333333333333337,0.00013333333333333337
0.076,0.327,0.24,0.25025068526607813,1.507382419770035,1.8679447622625385,5.645255713126007,0.011,0.015,0.018,0.008,0.0044,0.0046,0.0047,7800.0,0.11985606356524657,0.30830476743662305,62.37293486513007,6.192793354053988e-05,0.0027944950494624087,0.41599992526639645,5.345999999999998e-09,1.9964999999999995e-09,6.4e-10,2.25e-09,0.00013333333333333337,0.00013333333333333337
