design_id,r,l,e,ROM,QRR,omega,width_r,thickness_r,width_l,thickness_l,pin_diameter_A,pin_diameter_B,pin_diameter_C,mass_crank,mass_rod,mass_slider,angle_deg,F_Ax,F_Ay,F_Bx,F_By,F_Cx,F_Cy,N,F_f,tau_A
169,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.006,0.004,0.01,0.002,0.003,0.0031,0.0015,0.022953332693590213,0.023613488773400863,0.0621243252446475,119.99999999999999,-0.05573025437208005,0.40830814904892504,0.06263973392993599,-0.1951035249728701,0.07884865862031881,0.024233033437359164,0.6336726640873511,0.12673453281747024,-0.012150859625836771
169,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.006,0.004,0.01,0.002,0.003,0.0031,0.0015,0.022953332693590213,0.023613488773400863,0.0621243252446475,135.0,-0.08215100306156084,0.40469013550620836,0.09192248276122038,-0.1892894214817479,0.10618694172088139,0.032306388168129585,0.6417460188181215,0.12834920376362433,-0.01811202425332006
169,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.006,0.004,0.01,0.002,0.003,0.0031,0.0015,0.022953332693590213,0.023613488773400863,0.0621243252446475,150.0,0.20243951048301245,0.24279321657365707,-0.1904719408349474,-0.024530502407393018,-0.17556181405953017,0.200009620781617,0.809449251431609,-0.1618898502863218,-0.026105856297172804
169,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.006,0.004,0.01,0.002,0.003,0.0031,0.0015,0.022953332693590213,0.023613488773400863,0.0621243252446475,165.0,0.19311930598065108,0.2973211464762494,-0.17977121647835223,-0.07572556255476875,-0.163850922197307,0.15224328637087436,0.7616829170208663,-0.15233658340417328,-0.02786764379656523
169,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.006,0.004,0.01,0.002,0.003,0.0031,0.0015,0.022953332693590213,0.023613488773400863,0.0621243252446475,180.0,0.18806389302593762,0.34123998097903896,-0.17424493391022572,-0.11606778725491898,-0.15762912803848544,0.11558053761214349,0.7250201682621354,-0.1450040336524271,-0.027895773862271434
169,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.006,0.004,0.01,0.002,0.003,0.0031,0.0015,0.022953332693590213,0.023613488773400863,0.0621243252446475,195.0,0.18518934202449533,0.38141527834661293,-0.17184125252219648,-0.15266647481985363,-0.15496492951117205,0.08266132598862819,0.6921009566386201,-0.13842019132772404,-0.025832099511996685
169,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.006,0.004,0.01,0.002,0.003,0.0031,0.0015,0.022953332693590213,0.023613488773400863,0.0621243252446475,210.00000000000003,0.1845966380960605,0.4219711251475182,-0.17262906844799547,-0.1898894518655423,-0.15574096341677438,0.04886707467957263,0.6583067053295646,-0.13166134106591293,-0.02142771094972474
169,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.006,0.004,0.01,0.002,0.003,0.0031,0.0015,0.022953332693590213,0.023613488773400863,0.0621243252446475,225.0,0.18756915529142548,0.4665712753639575,-0.17779767559176596,-0.23162760194017798,-0.16074352742100245,0.010073238144069463,0.6195128687940614,-0.12390257375881229,-0.014356215618247173
169,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.006,0.004,0.01,0.002,0.003,0.0031,0.0015,0.022953332693590213,0.023613488773400863,0.0621243252446475,239.99999999999997,0.19485698765604056,0.5171114927619475,-0.1879475080981846,-0.27997172938976245,-0.17027460171152328,-0.036011638065866824,0.5734279925841251,-0.11468559851682503,-0.004088414777258048
169,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.006,0.004,0.01,0.002,0.003,0.0031,0.0015,0.022953332693590213,0.023613488773400863,0.0621243252446475,255.00000000000003,0.201217258436593,0.5638492789960741,-0.19764064863395367,-0.32532899576965524,-0.17989757088579242,-0.07994867974398845,0.5294909509060035,-0.10589819018120071,0.009462983768954677
169,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.006,0.004,0.01,0.002,0.003,0.0031,0.0015,0.022953332693590213,0.023613488773400863,0.0621243252446475,270.0,0.18987314054263874,0.5731766175622739,-0.18987314054263874,-0.33418546472244204,-0.17619499242891665,-0.08832073649927463,0.5211188941507173,-0.10422377883014347,0.023164523146201918
169,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.006,0.004,0.01,0.002,0.003,0.0031,0.0015,0.022953332693590213,0.023613488773400863,0.0621243252446475,285.0,0.14863939368209236,0.5237775747793976,-0.1522160034847317,-0.28525729155297863,-0.1491908295022478,-0.03987697552731184,0.5695626551226801,-0.11391253102453602,0.03049985540930154
169,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.006,0.004,0.01,0.002,0.003,0.0031,0.0015,0.022953332693590213,0.023613488773400863,0.0621243252446475,300.0,0.09096963974490754,0.45127246972994356,-0.0978791193027635,-0.21413270635775852,-0.10863901962831199,0.029827384966137127,0.6392670156161291,-0.12785340312322582,0.030271275061990337
169,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.006,0.004,0.01,0.002,0.003,0.0031,0.0015,0.022953332693590213,0.023613488773400863,0.0621243252446475,315.0,0.03643014452728784,0.3945614080049089,-0.046201624226947374,-0.1596177345811294,-0.06935753692492375,0.08208310550311804,0.69152273615311,-0.138304547230622,0.02746789213827984
169,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.006,0.004,0.01,0.002,0.003,0.0031,0.0015,0.022953332693590213,0.023613488773400863,0.0621243252446475,330.0,-0.006083253137973187,0.3616432240772245,-0.005884316510091851,-0.12956155079524856,-0.03824327730620355,0.10919497574986636,0.7186346063998583,-0.14372692127997166,0.025943077056336066
