design_id,r,l,e,ROM,QRR,omega,width_r,thickness_r,width_l,thickness_l,pin_diameter_A,pin_diameter_B,pin_diameter_C,mass_crank,mass_rod,mass_slider,utilization,check_static_passed,n_buck,P_cr,N_max_comp,check_buckling_passed,n_rod,S_e_rod,sigma_a_eq_rod,sigma_m_eq_rod,n_f_rod,n_y_rod,N_f_rod,t_f_rod,check_fatigue_rod_passed,n_crank,S_e_crank,sigma_a_eq_crank,sigma_m_eq_crank,n_f_crank,n_y_crank,N_f_crank,t_f_crank,check_fatigue_crank_passed,n_pin,S_e_pin,sigma_a_eq_pin,sigma_m_eq_pin,n_f_pin,n_y_pin,N_f_pin,t_f_pin,check_fatigue_pin_passed,D_rod,check_miner_rod_passed,D_crank,check_miner_crank_passed,D_pin,check_miner_pin_passed,sigma_max,tau_max,theta_sigma_max,theta_tau_max,pass_fail,total_mass,volume_envelope,tau_A_max,E_rev,F_A_max,F_B_max,F_C_max,n_static_rod,n_static_crank,n_static_pin
103,0.112,0.203,0.071,0.24997312066602184,1.5397629639770678,3.1415926535897927,0.01,0.009,0.01,0.005,0.0033,0.0019,0.0011,0.07964974320947774,0.07960736085324456,0.062251748242677096,0.03910981237536826,True,3083.999693911267,1823.7017442580102,0.5913430367255029,True,498.73897016198634,62590486.07795339,95837.38057138851,228881.9115946894,498.73897016198634,1062.4561223284188,3.082580360718744e+30,6.165160721437488e+30,True,16.14624867579409,60652854.559925005,3323037.2525459128,3451555.5160697806,16.14624867579409,50.925570256896286,1.28993566250744e+18,2.57987132501488e+18,True,35.29325508689198,74656429.87747107,1417760.851430417,4512936.4165557735,35.29325508689198,58.17191207217817,2.9754072398438196e+23,5.950814479687639e+23,True,6.072834382048417e-24,True,1.4512351696371544e-11,True,6.291575737707293e-17,True,5903968.514751206,3910981.2375368257,2.356194490192345,0.5235987755982988,1,0.2215088523053994,0.0020528588090231855,0.10588564540257069,0.059003494933066454,1.3850069053204639,0.6111663348376029,0.3148466587561039,739.7156393962455,2301.186297872919,30.48796746633484
104,0.112,0.203,0.071,0.24997312066602184,1.5397629639770678,3.1415926535897927,0.007,0.01,0.008,0.003,0.0037,0.0025,0.001,0.06162305452850469,0.038195957201579624,0.06227747788651,0.03660149347265524,True,812.2548112384434,315.13566140778414,0.38797635550757453,True,332.83890261869055,65097141.432109386,156436.3833406705,290444.4782210032,332.83890261869055,772.0178456386789,2.642034997652384e+29,5.284069995304768e+29,True,17.75894677449702,61473858.67859831,3041691.5649940385,3298993.548941767,17.75894677449702,54.4105240680925,3.433315852526099e+18,6.866631705052198e+18,True,58.686091139579425,75421685.75701076,962128.9092492919,2068762.0570164334,58.686091139579425,113.82791523677432,1.183726378841448e+25,2.367452757682896e+25,True,7.085447398173722e-23,True,5.4524549456253954e-12,True,1.5814465517210052e-18,True,2999804.083299294,3660149.347265524,2.356194490192345,0.5235987755982988,1,0.1620964896165943,0.0020859694349751727,0.07134104030361714,0.04711866526150506,0.9536535973299267,0.3904207437957153,0.27451407538648137,588.7084784523815,1653.7112780728237,60.003918589919856
105,0.112,0.203,0.071,0.24997312066602184,1.5397629639770678,3.1415926535897927,0.012,0.008,0.011,0.012,0.0022,0.0036,0.0037,0.0851647625519512,0.21080771140529486,0.06072267226632187,0.06108157606022271,True,22244.3808136096,27731.938203885005,1.2466940948483491,True,346.1542962708149,59422718.22223732,126166.59364745,369823.65670530364,346.1542962708149,695.5781887943003,5.931093803778526e+28,1.1862187607557051e+29,True,10.448613452253388,60443792.856708154,5098911.421736949,5481363.5679487055,10.448613452253388,32.6078481264739,4.4221584245826536e+16,8.844316849165307e+16,True,31.006246561049956,69319753.27428749,1174288.1544531293,7395405.897615927,31.006246561049956,40.258146662389144,1.551198262224728e+23,3.102396524449456e+23,True,3.1562475016115976e-22,True,4.2332269002250234e-10,True,1.2068089847619982e-16,True,8509574.863557203,6108157.60602227,4.4505895925855405,0.5235987755982988,1,0.35669514622356796,0.0021687459998551402,0.19036136721750016,0.09582246178816446,2.2239028371033136,1.3641509629608777,0.4371088320903928,816.0230595384894,1689.9489325760514,21.152643097466772
108,0.11,0.19,0.068,0.25004910287258386,1.668856430722694,3.1415926535897927,0.011,0.003,0.012,0.006,0.0028,0.0026,0.0036,0.028740656571456892,0.10772011917659317,0.06081211340916958,0.1865367216425908,True,5737.975571883963,4316.817331064834,0.75232410403021,True,732.9268784194372,61381278.632498465,65127.42354769462,146523.77182265118,732.9268784194372,1630.0404039595496,3.054458398974287e+31,6.108916797948574e+31,True,3.622454451707054,63997457.96170802,15430353.971479723,16879431.681944784,3.622454451707054,10.677879565673736,21632007630896.55,43264015261793.1,True,294.6884878291528,68091685.86518651,140742.6579067209,640678.1602423385,294.6884878291528,441.5034664896652,3.307748119937334e+30,6.615496239874668e+30,True,6.128746099893302e-25,True,8.65384310111957e-07,True,5.659439389343423e-24,True,724490.8270532542,18653672.16425908,4.4505895925855405,0.5235987755982988,1,0.19727288915721966,0.0014568504076891912,0.09847164689922346,0.06528240452313502,1.040915847377664,0.7742402650326363,0.33741160725045066,1007.0426180540753,876.5244007880301,248.45035061674972
109,0.11,0.19,0.068,0.25004910287258386,1.668856430722694,3.1415926535897927,0.003,0.01,0.003,0.003,0.0027,0.0018,0.0021,0.025621421072475142,0.013334295874770224,0.0618596774795091,0.017754595660604715,True,490.28936621329774,134.90054159577608,0.27514474286413204,True,39.048369758920124,68604285.44836812,1523867.8554033865,1640670.9302796933,39.048369758920124,109.02062618440311,1.3391719992690764e+22,2.678343998538153e+22,True,209.83749081196768,64324620.46266575,252212.61156259684,407969.9676268509,209.83749081196768,522.5827079890242,3.8539433389860365e+27,7.707886677972073e+27,True,62.0556898183225,70824265.14560658,919471.5280745046,1512814.5632486977,62.0556898183225,141.84186688841135,2.28416833630073e+24,4.56833667260146e+24,True,1.3978786899828718e-15,True,4.857362538424135e-21,True,8.195543079069876e-18,True,2424817.079886683,1775459.5660604713,0.2617993877991494,0.0,1,0.10081539442675447,0.0018753074396850227,0.038640983090547754,0.03921298706688991,0.4636056971861703,0.27766835526697004,0.24929852942759698,254.21279090101504,345.5306022575659,74.23240354625504
111,0.123,0.137,0.01,0.2500096621641989,1.635055060744932,3.1415926535897927,0.011,0.007,0.005,0.006,0.0012,0.0021,0.0034,0.07461392597262921,0.0321144965542694,0.06098364436805558,0.14935584134068852,True,8244.813954152014,3459.5411239153327,0.4196020847957569,True,230.72367902594647,64324620.46266575,218632.23089749945,451749.93898363994,230.72367902594647,514.6318256960346,1.201161303367133e+28,2.402322606734266e+28,True,17.99581454978057,61161195.48363261,3007240.2405659375,3090904.404356023,17.99581454978057,56.574584580785235,3.3503031948751437e+18,6.700606389750287e+18,True,6.235015307166748,73964587.8866962,9133150.447964057,17824867.545628726,6.235015307166748,12.797676746190966,2.5377165172997016e+16,5.075433034599403e+16,True,1.5584917652211663e-21,True,5.5875539947057366e-12,True,7.376710468795513e-10,True,26884051.441323932,3520405.96336707,4.71238898038469,0.5235987755982988,1,0.1677120668949542,0.0011908355842338715,0.08827339415032293,0.0576691707410309,1.303077679819097,0.5531773699570969,0.29214395611335114,792.2276174625728,2121.6779940897413,6.695419415963434
112,0.123,0.137,0.01,0.2500096621641989,1.635055060744932,3.1415926535897927,0.005,0.01,0.003,0.011,0.0026,0.0022,0.0016,0.04819537174175798,0.03525419499809569,0.062086343389465594,0.02340676560696676,True,28988.32316323509,12790.692322031407,0.4412360194139622,True,388.29886233693514,63997457.96170802,133218.2997425884,238465.44900066397,388.29886233693514,928.2084599246639,5.1435448077986564e+29,1.0287089615597313e+30,True,42.78707259754956,62590486.07795339,1277631.5968182017,1429193.3545568748,42.78707259754956,127.45560063820854,4.629632430967221e+21,9.259264861934442e+21,True,44.1026210627177,71722496.3373247,1172634.0676308414,3054873.6353278034,44.1026210627177,81.6083669719986,4.365963124839961e+23,8.731926249679922e+23,True,3.639513351106942e-23,True,4.043517553312332e-15,True,4.2877137219719875e-17,True,4213217.809254017,1559164.5508548478,1.5707963267948966,0.5235987755982988,1,0.14553591012931927,0.001578418864008103,0.07724261087299403,0.05965192971174674,1.0616426933652332,0.5816846908398963,0.29993367500863044,487.3918681412398,987.4432071672779,42.722690387533135
113,0.123,0.137,0.01,0.2500096621641989,1.635055060744932,3.1415926535897927,0.008,0.012,0.009,0.011,0.0015,0.0017,0.0033,0.09292262180199684,0.10679330490185929,0.06106573418409388,0.20562546643785337,True,44883.086699635016,38372.07696609422,0.8549340027098951,True,335.30565262644274,60344367.08739388,141108.22338683737,311037.92081162374,335.30565262644274,763.0276281833528,4.222165739935422e+28,8.444331479870844e+28,True,16.7373065453307,60443792.856708154,3178050.203841889,3462224.405556584,16.7373065453307,51.95568260259838,1.6889983536905288e+18,3.3779967073810575e+18,True,4.80578459479525,72219498.84944795,11152907.422033574,25913854.536931846,4.80578459479525,9.307530028706866,2801389676760815.5,5602779353521631.0,True,4.433743522414712e-22,True,1.1083492153261165e-11,True,6.682397723991586e-09,True,37012583.95881361,3833165.353182721,4.71238898038469,0.5235987755982988,1,0.26078166088795,0.0016289732048482201,0.152774249090716,0.08520317686328717,2.043957337301676,1.1006203269537793,0.36565148569925493,1423.38533019864,1553.6893486073045,4.863210852835839
115,0.123,0.137,0.01,0.2500096621641989,1.635055060744932,3.1415926535897927,0.01,0.005,0.012,0.007,0.0013,0.0019,0.0022,0.048431658199625756,0.09074320084935332,0.061806992970708394,0.09489110713389631,True,17260.711202621078,13184.695616699544,0.7638558725608837,True,1098.309124076509,60877145.12791862,43738.949045209876,92741.55453692103,1098.309124076509,2527.8335802181937,4.882136576197301e+32,9.764273152394602e+32,True,7.0843694703449085,62590486.07795339,7792754.281069217,8042919.799453181,7.0843694703449085,21.78625287725162,3205166923247284.0,6410333846494568.0,True,9.165057328506434,73333818.00882263,6356931.792909819,10831373.67061921,9.165057328506434,20.071786641914038,4.659538339966586e+17,9.319076679933172e+17,True,3.8343867910760126e-26,True,5.8405694456106555e-09,True,4.017565396861665e-11,True,17080399.284101337,9142395.15064692,4.71238898038469,0.5235987755982988,1,0.2009818520196875,0.0011121954984825778,0.11804108335838524,0.07985955645752936,1.4736283279269364,0.9864692806517324,0.353096283753661,1856.081144587851,1336.2043663823868,10.538395327066294
116,0.109,0.206,0.08,0.24981760212403256,1.5871345478121166,3.1415926535897927,0.009,0.007,0.011,0.005,0.0037,0.0029,0.0038,0.05423651145215484,0.08911124242668836,0.06063078068120439,0.06334481925668012,True,3066.7868352964797,1948.0680954152417,0.6352147051742882,True,526.3688009229172,62272143.58616504,91573.3946201077,207338.95515522498,526.3688009229172,1154.1844967573522,3.653840706604401e+30,7.307681413208802e+30,True,10.10940328952296,61821352.21570749,5402334.633148522,5569753.638070236,10.10940328952296,31.443421842037193,4.423544205856505e+16,8.84708841171301e+16,True,231.69296168242283,67300710.53445578,179389.1667233555,797225.2657794919,231.69296168242283,353.26121396326397,2.9364883161133643e+29,5.8729766322267286e+29,True,5.123376059104922e-24,True,4.231900740409885e-10,True,6.374961513477824e-23,True,958083.2147070084,6334481.925668012,0.5235987755982988,0.5235987755982988,1,0.20397853456004758,0.0019560086806050475,0.09628611083595516,0.057790106423541085,1.169325499859251,0.6554341645436842,0.3152407647673858,789.0099589309337,2137.3766578917784,187.87512111361414
117,0.109,0.206,0.08,0.24981760212403256,1.5871345478121166,3.1415926535897927,0.011,0.007,0.011,0.01,0.0034,0.0016,0.0034,0.0663613957151324,0.17802799387876062,0.06098364436805558,0.06982422340626777,True,14286.666388271227,15584.544763321934,1.0908454316618055,True,401.75746595362165,60005175.58134841,113400.35582367778,289423.7305730514,401.75746595362165,856.4532550325703,1.8707448320308926e+29,3.741489664061785e+29,True,9.150379202137433,61161195.48363261,5899555.247803259,6194941.526579423,9.150379202137433,28.52537037595012,1.8055031005361224e+16,3.611006201072245e+16,True,24.308586842097696,71722496.3373247,1706252.9644602658,8379121.818579226,24.308586842097696,34.20795036592832,1.8445548453638271e+22,3.6891096907276542e+22,True,1.0006709455761237e-22,True,1.0368301219998638e-09,True,1.0148790125190122e-15,True,10036337.013815966,6982422.340626777,4.4505895925855405,0.5235987755982988,1,0.3053730339619486,0.00214149226238656,0.15613801645647415,0.08225989148488215,1.8202739023892796,1.153100164811175,0.4033354621559034,794.2239093405905,1651.3954244838962,17.93483018278611
118,0.109,0.206,0.08,0.24981760212403256,1.5871345478121166,3.1415926535897927,0.002,0.007,0.005,0.002,0.0018,0.0013,0.0036,0.011860648093173004,0.016079605103737148,0.06081211340916958,0.24140392596175958,True,203.85570041022052,56.67107186662521,0.2779960126333752,True,2.912392980865443,68218665.5135579,20398618.95124366,21417238.742961004,2.912392980865443,8.250458534725073,6461484307101.128,12922968614202.256,True,96.91566571744029,67001630.21261763,581190.4992550876,794040.0676780896,96.91566571744029,250.86702426151325,1.7643989896646172e+25,3.5287979793292345e+25,True,32.90010919374222,73333818.00882263,1811817.6451763539,2747591.354053075,32.90010919374222,75.66770168201785,2.1131061104477854e+22,4.226212220895571e+22,True,2.897167138427752e-06,True,1.060984511420422e-18,True,8.858996671981168e-16,True,4544643.730499029,24140392.596175957,0.2617993877991494,0.0,1,0.08875236660607974,0.0016693522360336176,0.03226822731062203,0.03794904606466558,0.3529416956122045,0.2800668779209848,0.2446616031082186,357.5993146737163,168.50356186542456,39.60706508015644
119,0.109,0.206,0.08,0.24981760212403256,1.5871345478121166,3.1415926535897927,0.009,0.011,0.003,0.003,0.004,0.002,0.0019,0.08513865675160998,0.014458231007451163,0.0619576951703011,0.022890896729796217,True,417.54987242522463,114.75892052991605,0.2748388350914111,True,36.02327438228833,68604285.44836812,1647794.464853881,1806904.8038894278,36.02327438228833,99.86397459293127,7.034878668494749e+21,1.4069757336989498e+22,True,27.415107117127288,60344367.08739388,1949190.95796054,2016579.9632543868,27.415107117127288,86.99443484100895,7.025359766372617e+19,1.4050719532745233e+20,True,87.19430571866909,70415716.0327349,612531.9302377357,1337834.21355671,87.19430571866909,176.88986301249108,5.670802327195735e+25,1.134160465439147e+26,True,2.6610267045309985e-15,True,2.664632221342544e-13,True,3.301120180159271e-19,True,1943404.72900295,2289089.6729796217,0.0,0.5235987755982988,1,0.16155458292936226,0.002234234053277317,0.06551034174994955,0.03813852161040434,1.0431517007940807,0.2775175463448787,0.2473928860663713,217.045637475221,2255.5552130471974,92.62095399569586
120,0.109,0.206,0.08,0.24981760212403256,1.5871345478121166,3.1415926535897927,0.008,0.006,0.012,0.009,0.002,0.0018,0.0029,0.04125484196949972,0.17487171782002867,0.061369589025549086,0.12575238813103792,True,11522.671458912033,12393.963417230929,1.0756154474616222,True,526.4086426248855,60064110.31999475,86808.90680175749,219472.31430745192,526.4086426248855,1126.4157781223707,1.506671465590803e+30,3.013342931181606e+30,True,5.109128068626327,62727331.620962925,10858952.456742331,10922823.548975384,5.109128068626327,15.838928832499127,246676047253155.38,493352094506310.75,True,42.56159162744928,70824265.14560658,917510.0755549414,5091119.476691989,42.56159162744928,57.41741889729032,2.3254038370061965e+24,4.650807674012393e+24,True,1.2424739186694179e-23,True,7.588900587817629e-08,True,8.05021463459042e-18,True,5947715.698279356,12575238.813103793,4.4505895925855405,0.5235987755982988,1,0.27749614881507745,0.0018969911773109292,0.14269903484910682,0.08161220420748613,1.547887778220162,1.1351319715588228,0.4017075211537582,864.4470484253902,1015.9585860463252,30.26371957423471
121,0.078,0.228,0.149,0.24998165193193006,1.8626295232768055,3.1415926535897927,0.009,0.002,0.003,0.01,0.0035,0.0024,0.0013,0.011144717673604507,0.05332850512724976,0.0621929376282019,0.357874282275765,True,7491.356434856618,3469.6641356938294,0.46315566024195426,True,139.36695164614503,64324620.46266575,384924.29788988736,575355.6622677422,139.36695164614503,359.270227760838,1.3338280520994664e+26,2.667656104198933e+26,True,1.9858247321143723,66106800.8405103,28737891.25198384,33254539.833054986,1.9858247321143723,5.565195524059095,245432714919.44345,490865429838.8869,True,8.357527833450284,73333818.00882263,7386723.436688388,9140884.477073235,8.357527833450284,20.874164113775812,1.292295033801503e+17,2.584590067603006e+17,True,1.4034792543562437e-19,True,7.627345036762653e-05,True,1.4485856178625073e-10,True,16501399.072358586,35787428.2275765,1.5707963267948966,0.7853981633974483,1,0.12666616042905615,0.0011361639123359103,0.037470220833290255,0.01996998599588223,0.8737223553757336,0.972141756948012,0.4113959242817322,189.16774096153728,196.23213875202052,10.908165980999582
122,0.078,0.228,0.149,0.24998165193193006,1.8626295232768055,3.1415926535897927,0.007,0.005,0.01,0.009,0.0034,0.0038,0.0024,0.02148040626231499,0.1611184739883759,0.0616942726262976,0.17408766817272658,True,7797.5797529904285,8431.283849736004,1.0812693318721807,True,253.65252631898645,60652854.559925005,206543.1772856945,259403.81412919494,253.65252631898645,740.4275730000463,2.6503943824633733e+27,5.300788764926747e+27,True,3.7566266938033652,63796312.857039526,14977803.06783721,15176292.092651388,3.7566266938033652,11.441232050367047,26009969562182.996,52019939124365.99,True,32.40684487793826,68677366.32671957,1738958.7749831707,2674362.11791705,32.40684487793826,78.17242579278722,4.6491184556514864e+21,9.298236911302973e+21,True,7.063099787662902e-21,True,7.197240256373773e-07,True,4.026569806420806e-15,True,4383498.115023385,17408766.81727266,1.5707963267948966,0.5235987755982988,1,0.24429315287698847,0.001269178224024017,0.08648422174918384,0.03202000294381371,1.2781200252475953,1.2347435659938062,0.6107712006064633,619.5779092336248,668.6855476173631,41.063095107328394
123,0.078,0.228,0.149,0.24998165193193006,1.8626295232768055,3.1415926535897927,0.009,0.01,0.011,0.005,0.0019,0.0028,0.0031,0.05570426090026974,0.09854304727989988,0.061222562489361095,0.050837583305015956,True,2207.1505721811727,1590.2627288596718,0.7205048667287463,True,356.6229721341041,62272143.58616504,145326.3111651669,227180.39250656954,356.6229721341041,926.1578291058727,9.85347423644919e+28,1.970694847289838e+29,True,22.531060320702988,60652854.559925005,2377014.3977084425,2508072.515633426,22.531060320702988,70.62310376868747,1.712609068564207e+19,3.425218137128414e+19,True,20.36753121549951,70415716.0327349,2480265.6821386814,6701416.703255631,20.36753121549951,37.57481314631467,4.799255566557804e+20,9.598511133115608e+20,True,1.899837514239644e-22,True,1.093069068920335e-12,True,3.90060494599304e-14,True,9150764.994902872,2820227.4605348264,1.0471975511965976,0.5235987755982988,1,0.21546987066953072,0.0013523121688290838,0.07115642579480415,0.024864690888281596,1.2323897996958244,1.0732915131264211,0.4913264495585996,678.3045715706226,3614.80881451183,19.67048657683407
124,0.078,0.228,0.149,0.24998165193193006,1.8626295232768055,3.1415926535897927,0.004,0.006,0.011,0.002,0.0029,0.0028,0.0028,0.01453782469673624,0.03941316532604769,0.06143942663023839,0.0893878103281505,True,266.934663330462,101.776814647019,0.38127987342363434,True,258.75486173089337,65400882.12397166,209845.2949993324,316877.6121718843,258.75486173089337,654.9933471715408,2.9594195421735418e+28,5.9188390843470836e+28,True,7.711654786883087,65097141.432109386,7344109.5087308865,8141524.534500396,7.711654786883087,22.278713227812478,1.0937412544103814e+16,2.1874825088207628e+16,True,110.32045781229365,67553884.31280793,496730.04447706934,826610.1392343385,110.32045781229365,260.7039401104116,8.243380187134026e+25,1.6486760374268052e+26,True,6.32556477147918e-22,True,1.7115565426936058e-09,True,2.270913093298488e-19,True,1297120.1750163008,8938781.03281505,1.5707963267948966,0.7853981633974483,1,0.11539041665302233,0.0011029103344138839,0.032847942513669987,0.01824731533642209,0.8029106001184528,0.9318219746269538,0.3817292234565619,363.4035273106427,573.9583061172762,138.76894636824068
125,0.078,0.228,0.149,0.24998165193193006,1.8626295232768055,3.1415926535897927,0.004,0.009,0.008,0.003,0.0019,0.0019,0.0032,0.022037845653270983,0.04290442030922453,0.061145373557862384,0.03472632515059014,True,623.5971173002341,249.8158177699557,0.40060451025093585,True,205.59452627740973,65097141.432109386,265821.0268850394,376977.2083953034,205.59452627740973,536.7158480911752,3.78895359481454e+27,7.57790718962908e+27,True,116.4822004301677,63700235.179271095,471028.18250683515,575037.0956904445,116.4822004301677,329.807333433866,1.98106919243691e+25,3.96213838487382e+25,True,25.966103416236045,70415716.0327349,2103399.3350426923,4173401.947480068,25.966103416236045,54.96430179502803,1.9008492200553124e+21,3.8016984401106247e+21,True,4.9406780873800325e-21,True,9.449442791532463e-19,True,9.848229834586917e-15,True,6250738.5271062255,599902.6628530645,1.5707963267948966,0.5235987755982988,1,0.1260876395203579,0.001241466909088995,0.03635018844252689,0.018571111401060072,0.7414869755560377,0.9353615554622186,0.3867522864387547,395.3958245947657,1562.0008051077812,28.796597269175944
126,0.076,0.327,0.24,0.25025068526607813,1.507382419770035,3.1415926535897927,0.005,0.011,0.008,0.003,0.0034,0.0036,0.0037,0.03245316677747383,0.06140789785132372,0.06072267226632187,0.005710698775241121,True,272.80427867281986,121.44905003276357,0.44518748248234064,True,122.11505344452628,65097141.432109386,449712.1624934333,618565.6914880329,122.11505344452628,322.9496883364068,5.628099331310032e+25,1.1256198662620064e+26,True,130.41171728111593,62272143.58616504,419109.32967375714,452926.8451468538,130.41171728111593,395.6257893440842,2.4831241348251662e+25,4.9662482696503324e+25,True,248.98425736771168,66164950.36059223,143301.42815221444,893790.2179635697,248.98425736771168,332.66105391179974,9.691617326014198e+29,1.9383234652028396e+30,True,3.326167307648178e-19,True,7.538890117274806e-19,True,1.9315661535409426e-23,True,1027925.7795434017,499783.4830809398,0.5235987755982988,0.5235987755982988,1,0.15458373689511942,0.001613073019628324,0.04394075416314596,0.01507965036637044,0.721166781477613,0.447224500907965,0.28205010336452835,266.0188001045463,1798.1960866287218,175.1099190059762
128,0.076,0.327,0.24,0.25025068526607813,1.507382419770035,3.1415926535897927,0.011,0.004,0.009,0.002,0.0019,0.0024,0.004,0.02659147355931974,0.046093471881045754,0.06043964618415997,0.036766906340405976,True,110.68665264443463,40.483016677587855,0.3657443396326554,True,156.9591718400112,66106800.8405103,351100.28881312977,511968.70896843506,156.9591718400112,399.7362909417312,6.775966242463658e+26,1.3551932484927316e+27,True,18.48599400649085,63020014.87380736,2965013.294122281,3403339.948796515,18.48599400649085,54.17413055464819,7.333123586732265e+18,1.466624717346453e+19,True,142.16310392985594,70415716.0327349,276292.9991950819,1502339.332292037,142.16310392985594,193.9692616019999,4.377876457593394e+28,8.755752915186788e+28,True,2.76270561719824e-20,True,2.5528002874341127e-12,True,4.276045745313416e-22,True,1742163.2050554592,3676690.634040598,0.5235987755982988,0.5235987755982988,1,0.13312459162452547,0.0010525457155103734,0.03587220315169759,0.013753903040132211,0.5865695831200072,0.37161069971458305,0.2632042208040103,297.9931559167491,4601.975971654595,103.31982645349807
129,0.076,0.327,0.24,0.25025068526607813,1.507382419770035,3.1415926535897927,0.012,0.01,0.008,0.008,0.0025,0.0026,0.0036,0.07272579365174754,0.1638194655687909,0.06081211340916958,0.030285532102373433,True,2354.1372942328203,2303.033837658332,0.9782920661850598,True,102.80446779077813,61769287.36939207,516496.1767946135,659538.8635467427,102.80446779077813,293.35860596454694,3.8131976352812525e+24,7.626395270562505e+24,True,28.538812592205375,59726494.11781941,1835555.9129727753,2080430.1615220085,28.538812592205375,88.10041543483011,8.749700453843776e+19,1.7499400907687553e+20,True,51.77973269124184,68378040.98550668,634059.6878593793,4849184.82763002,51.77973269124184,62.91895227824023,1.6470193810920245e+25,3.294038762184049e+25,True,4.90926560606116e-18,True,2.1395018148051267e-13,True,1.136598646919872e-18,True,5451395.778427218,2260738.904079991,4.1887902047863905,0.5235987755982988,1,0.297357372629708,0.0016504415065695208,0.09798103313800904,0.02365365198226183,1.6724672782536485,0.9815517306439333,0.40186107769299906,266.5722194721569,4227.434693990368,33.019066550316
130,0.076,0.327,0.24,0.25025068526607813,1.507382419770035,3.1415926535897927,0.003,0.008,0.006,0.008,0.0013,0.0013,0.0038,0.014304910102561517,0.1225930073237625,0.06063078068120439,0.09138126961242478,True,2266.444778192184,1727.2753782437485,0.7621078593503166,True,71.12837614447606,62727331.620962925,757120.3989894281,960717.2295708997,71.12837614447606,200.8338822389954,2.9839506312635213e+23,5.9679012625270425e+23,True,92.66664466288387,65097141.432109386,616288.9146753572,639564.5246429486,92.66664466288387,274.71358456228035,4.5157289154501906e+24,9.031457830900381e+24,True,15.481032179472875,73333818.00882263,2633248.997002893,13856049.248184543,15.481032179472875,20.922661163017757,8.667179163399667e+20,1.7334358326799334e+21,True,6.27356223788234e-17,True,4.145510138119912e-18,True,2.159872277597773e-14,True,16448628.53023646,838404.0665200377,0.5235987755982988,5.759586531581287,1,0.1975286981075284,0.0014511429095498051,0.06257872173804295,0.020175089506382766,0.886951051118935,0.7626580968608435,0.3530998337057154,200.9864231172524,999.1858205754062,10.943161593631805
131,0.083,0.233,0.147,0.2498770291743516,1.7863593350512397,3.1415926535897927,0.011,0.004,0.003,0.003,0.0011,0.0014,0.0023,0.028836920980047344,0.016353227201579626,0.061751858019637895,0.04158124536241467,True,370.8652289289831,89.70343074301454,0.24187608798502874,True,42.51186696377038,68604285.44836812,1395379.2632105332,1537538.0923482548,42.51186696377038,117.6303175901353,2.76576423224382e+22,5.53152846448764e+22,True,24.007937868901458,63020014.87380736,2294518.455695458,2532624.72713366,24.007937868901458,71.470844541595,5.51673910102622e+19,1.103347820205244e+20,True,22.198006482341995,74656429.87747107,2599982.8870470077,4937765.197700103,22.198006482341995,45.769637844241466,1.5885855732680242e+21,3.1771711465360484e+21,True,6.768472808259858e-16,True,3.3933089198504456e-13,True,1.1784067736111553e-14,True,7484624.16523464,2786613.6757300785,1.0471975511965976,0.7853981633974483,1,0.10694200620126487,0.0010270855630435734,0.029366701273768718,0.015805201043092614,0.4890102379556274,0.6580693880061449,0.37510167604933786,177.8909084256961,2465.6264479955444,24.04930374942308
132,0.083,0.233,0.147,0.2498770291743516,1.7863593350512397,3.1415926535897927,0.007,0.005,0.006,0.004,0.0028,0.0038,0.0022,0.022877451827860693,0.04370675473038256,0.061806992970708394,0.07684133546660528,True,1087.436380833138,425.2607087076245,0.3910672074276304,True,137.303458704078,65097141.432109386,405445.1434742175,509482.04006723064,137.303458704078,377.0791886023034,1.2901997381717013e+26,2.5803994763434026e+26,True,9.153126725045835,63796312.857039526,6005076.786229958,7304594.198716561,9.153126725045835,25.921001382393396,3.627220427919638e+16,7.254440855839277e+16,True,183.95552955445066,69319753.27428749,271660.42611462617,732783.2720033717,183.95552955445066,343.47370653668116,2.849571152758142e+28,5.699142305516284e+28,True,1.4509381335426003e-19,True,5.160976668500044e-10,True,6.569409569534923e-22,True,977113.2890161283,7684133.5466605285,1.8325957145940461,0.5235987755982988,1,0.12839119952895164,0.00122507796073872,0.03960748823531221,0.018914705101938604,0.5882827832971523,0.6996705282955623,0.4246628044363977,354.41803598790904,1876.4378654785733,184.21610065424963
133,0.083,0.233,0.147,0.2498770291743516,1.7863593350512397,3.1415926535897927,0.007,0.006,0.009,0.009,0.0039,0.0011,0.0012,0.02740625606894825,0.14778986237966316,0.062223568156574406,0.14502826887429807,True,7531.106052940132,7265.977890184175,0.9647955876743428,True,211.2579227089121,60995707.2036315,250289.44936074605,304365.2443992882,211.2579227089121,622.0086188421598,7.195454304136302e+26,1.4390908608272604e+27,True,4.833764826031538,63177055.74217016,11542700.916587437,11676081.050778972,4.833764826031538,14.858660565609835,172793698463012.06,345587396926024.1,True,8.417820699832825,74656429.87747107,5706725.807082743,20457826.963326775,8.417820699832825,13.185778600052112,1.798905838197219e+18,3.597811676394438e+18,True,2.6016425382951597e-20,True,1.0833728409376672e-07,True,1.0406325668919016e-11,True,26105088.397373654,13405036.915120188,1.8325957145940461,0.5235987755982988,1,0.2374196866051858,0.0015096920324254933,0.08842349665251541,0.030795280508633595,1.2140397463855812,0.9673147228504017,0.6144586502278332,530.5896296067501,1125.9278842217486,6.895207449981637
