design_id,r,l,e,ROM,QRR,omega,width_r,thickness_r,width_l,thickness_l,pin_diameter_A,pin_diameter_B,pin_diameter_C,mass_crank,mass_rod,mass_slider,angle_deg,sigma_rod,tau_rod,sigma_crank,tau_crank,sigma_pin,tau_pin,sigma,tau
96,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.009,0.001,0.005,0.01,0.0013,0.0039,0.003,0.008292388814100948,0.05602236981620354,0.061297300978589986,90.0,169251.80596997446,35573.46001093583,2534853.114818662,4396462802.682962,1538726.811623136,500086.21377751924,2534853.114818662,4396462802.682962
96,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.009,0.001,0.005,0.01,0.0013,0.0039,0.003,0.008292388814100948,0.05602236981620354,0.061297300978589986,105.00000000000001,83214.3476741745,27333.557722028905,1311702.7364750074,1441118084.1882973,1023332.5739558988,332583.0865356671,1311702.7364750074,1441118084.1882973
96,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.009,0.001,0.005,0.01,0.0013,0.0039,0.003,0.008292388814100948,0.05602236981620354,0.061297300978589986,119.99999999999999,128574.76948788782,21630.812769989203,1058325.7657538054,3464909243.629715,723748.9036027804,235218.39367090364,1058325.7657538054,3464909243.629715
96,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.009,0.001,0.005,0.01,0.0013,0.0039,0.003,0.008292388814100948,0.05602236981620354,0.061297300978589986,135.0,167468.70807721332,35763.258440216145,489021.9354266145,4306830156.745138,664947.8189320206,216108.04115290672,664947.8189320206,4306830156.745138
96,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.009,0.001,0.005,0.01,0.0013,0.0039,0.003,0.008292388814100948,0.05602236981620354,0.061297300978589986,150.0,201067.20266288132,46765.70994169825,449474.7401204353,5048239079.36448,778056.1257378052,252868.24086478667,778056.1257378052,5048239079.36448
96,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.009,0.001,0.005,0.01,0.0013,0.0039,0.003,0.008292388814100948,0.05602236981620354,0.061297300978589986,165.0,225204.17007815858,54577.06771012595,589932.5227632527,5480192835.190456,884507.7708253365,287465.02551823435,884507.7708253365,5480192835.190456
96,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.009,0.001,0.005,0.01,0.0013,0.0039,0.003,0.008292388814100948,0.05602236981620354,0.061297300978589986,180.0,238420.54405743137,59001.05826288557,816962.3676041183,5522499576.046999,981342.5550186847,318936.33038107253,981342.5550186847,5522499576.046999
96,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.009,0.001,0.005,0.01,0.0013,0.0039,0.003,0.008292388814100948,0.05602236981620354,0.061297300978589986,195.0,241908.75171679378,60051.35133304717,1088306.6355906392,5129066269.117449,1075022.0144663577,349382.15470156627,1088306.6355906392,5129066269.117449
96,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.009,0.001,0.005,0.01,0.0013,0.0039,0.003,0.008292388814100948,0.05602236981620354,0.061297300978589986,210.00000000000003,236919.2396674418,58030.38599040547,1378287.9293103945,4264994961.4987464,1172318.5517078408,381003.5293050482,1378287.9293103945,4264994961.4987464
96,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.009,0.001,0.005,0.01,0.0013,0.0039,0.003,0.008292388814100948,0.05602236981620354,0.061297300978589986,225.0,224965.7954326882,53603.33780131217,1665684.561198023,2888406046.033031,1279602.8583739528,415870.92897153465,1665684.561198023,2888406046.033031
96,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.009,0.001,0.005,0.01,0.0013,0.0039,0.003,0.008292388814100948,0.05602236981620354,0.061297300978589986,239.99999999999997,210222.50135932717,47993.64476050257,1915010.700221106,951178103.4621824,1396107.7247527717,453735.01054465084,1915010.700221106,951178103.4621824
96,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.009,0.001,0.005,0.01,0.0013,0.0039,0.003,0.008292388814100948,0.05602236981620354,0.061297300978589986,255.00000000000003,197887.72927729046,43394.85566275231,2037417.2301751317,1474431270.3840194,1490969.2576252709,484565.008728213,2037417.2301751317,1474431270.3840194
96,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.009,0.001,0.005,0.01,0.0013,0.0039,0.003,0.008292388814100948,0.05602236981620354,0.061297300978589986,270.0,192620.20164831806,42859.22170070478,1895843.7660861115,3844247572.3532586,1487486.8677900943,483433.23203178064,1895843.7660861115,3844247572.3532586
96,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.009,0.001,0.005,0.01,0.0013,0.0039,0.003,0.008292388814100948,0.05602236981620354,0.061297300978589986,285.0,196377.52976736106,47856.72425329066,1493823.9510815307,5245283297.437924,1345212.475326566,437194.05448113394,1493823.9510815307,5245283297.437924
96,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.009,0.001,0.005,0.01,0.0013,0.0039,0.003,0.008292388814100948,0.05602236981620354,0.061297300978589986,300.0,207395.83688577978,56064.307906964976,1056201.643195699,5498029374.585957,1144465.0492251392,371951.14099817025,1144465.0492251392,5498029374.585957
96,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.009,0.001,0.005,0.01,0.0013,0.0039,0.003,0.008292388814100948,0.05602236981620354,0.061297300978589986,315.0,221101.59672665753,63744.45942865307,746190.2486048093,5274071334.5836,982931.9244356232,319452.8754415775,982931.9244356232,5274071334.5836
96,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.009,0.001,0.005,0.01,0.0013,0.0039,0.003,0.008292388814100948,0.05602236981620354,0.061297300978589986,330.0,232302.52962654963,68374.07721402658,550288.6667356546,5158288408.378309,890224.5058837724,289322.96441222605,890224.5058837724,5158288408.378309
96,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.009,0.001,0.005,0.01,0.0013,0.0039,0.003,0.008292388814100948,0.05602236981620354,0.061297300978589986,345.0,238133.78168786204,68862.83515746711,384366.59277692373,5301035322.060307,850622.2765400888,276452.23987552885,850622.2765400888,5301035322.060307
97,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.007,0.003,0.011,0.011,0.0025,0.001,0.0035,0.019318007201579626,0.13713787009794157,0.06089910410974749,0.0,113432.94709808772,118580.97534156877,406313.0673576479,33053112.592475135,13891673.145106304,1157639.4287588587,13891673.145106304,33053112.592475135
97,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.007,0.003,0.011,0.011,0.0025,0.001,0.0035,0.019318007201579626,0.13713787009794157,0.06089910410974749,14.999999999999998,107661.34130222132,105924.53555946937,239975.188420645,42413118.07841318,14726576.503222637,1227214.7086018864,14726576.503222637,42413118.07841318
97,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.007,0.003,0.011,0.011,0.0025,0.001,0.0035,0.019318007201579626,0.13713787009794157,0.06089910410974749,29.999999999999996,96585.42372841173,89240.66132321426,101029.95710037503,46987755.290408075,15416118.445774429,1284676.5371478691,15416118.445774429,46987755.290408075
97,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.007,0.003,0.011,0.011,0.0025,0.001,0.0035,0.019318007201579626,0.13713787009794157,0.06089910410974749,45.0,80727.36835417607,70247.9124429082,243578.3204295288,45274028.1354902,16028604.77006967,1335717.0641724726,16028604.77006967,45274028.1354902
97,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.007,0.003,0.011,0.011,0.0025,0.001,0.0035,0.019318007201579626,0.13713787009794157,0.06089910410974749,59.99999999999999,61146.046462911174,50984.57840845418,488073.15107943077,36250907.15533267,16493652.363273686,1374471.0302728075,16493652.363273686,36250907.15533267
97,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.007,0.003,0.011,0.011,0.0025,0.001,0.0035,0.019318007201579626,0.13713787009794157,0.06089910410974749,75.0,38774.60728381173,38009.29588625331,579286.4558491631,16076312.815687729,14304246.491294188,1192020.5409411825,14304246.491294188,16076312.815687729
97,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.007,0.003,0.011,0.011,0.0025,0.001,0.0035,0.019318007201579626,0.13713787009794157,0.06089910410974749,90.0,53086.1435699363,63818.58286360855,413247.0280879155,16911942.099756327,11197305.01896128,933108.7515801069,11197305.01896128,16911942.099756327
97,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.007,0.003,0.011,0.011,0.0025,0.001,0.0035,0.019318007201579626,0.13713787009794157,0.06089910410974749,105.00000000000001,37472.56043716053,43002.37995860277,513732.3394049017,9000627.504472088,12108167.459403504,1009013.954950292,12108167.459403504,9000627.504472088
97,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.007,0.003,0.011,0.011,0.0025,0.001,0.0035,0.019318007201579626,0.13713787009794157,0.06089910410974749,119.99999999999999,63044.084813984664,42808.52504868915,136935.76551505429,19133962.385502543,6837920.343951569,569826.6953292975,6837920.343951569,19133962.385502543
97,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.007,0.003,0.011,0.011,0.0025,0.001,0.0035,0.019318007201579626,0.13713787009794157,0.06089910410974749,135.0,80033.2890161515,63889.749489089016,84475.86646263697,24866565.678042974,7829344.056645911,652445.338053826,7829344.056645911,24866565.678042974
97,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.007,0.003,0.011,0.011,0.0025,0.001,0.0035,0.019318007201579626,0.13713787009794157,0.06089910410974749,150.0,94791.3040523693,80992.83193182213,101362.01587865526,29620021.458905473,9342543.775779858,778545.3146483216,9342543.775779858,29620021.458905473
97,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.007,0.003,0.011,0.011,0.0025,0.001,0.0035,0.019318007201579626,0.13713787009794157,0.06089910410974749,165.0,105213.92948311428,93266.402642803,129186.69233025362,32477610.934105113,10574707.313126704,881225.6094272253,10574707.313126704,32477610.934105113
97,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.007,0.003,0.011,0.011,0.0025,0.001,0.0035,0.019318007201579626,0.13713787009794157,0.06089910410974749,180.0,110616.27574888516,100236.71145984482,236743.75415531176,33053112.59247513,11649206.411426652,970767.200952221,11649206.411426652,33053112.59247513
97,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.007,0.003,0.011,0.011,0.0025,0.001,0.0035,0.019318007201579626,0.13713787009794157,0.06089910410974749,195.0,112218.00790273577,101889.01800816343,355695.826543012,31145148.42544313,12656172.421831245,1054681.0351526036,12656172.421831245,31145148.42544313
97,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.007,0.003,0.011,0.011,0.0025,0.001,0.0035,0.019318007201579626,0.13713787009794157,0.06089910410974749,210.00000000000003,110552.783727426,98716.68947884477,475784.93205142807,26655988.741688907,13662625.35990062,1138552.1133250517,13662625.35990062,26655988.741688907
97,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.007,0.003,0.011,0.011,0.0025,0.001,0.0035,0.019318007201579626,0.13713787009794157,0.06089910410974749,225.0,105624.12792689606,91812.98965292759,587960.6470804227,19530049.459621236,14723049.5008352,1226920.7917362668,14723049.5008352,19530049.459621236
97,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.007,0.003,0.011,0.011,0.0025,0.001,0.0035,0.019318007201579626,0.13713787009794157,0.06089910410974749,239.99999999999997,99305.74337488705,83131.56968797103,679800.853254658,9768456.216541043,15823735.536227807,1318644.628018984,15823735.536227807,9768456.216541043
97,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.007,0.003,0.011,0.011,0.0025,0.001,0.0035,0.019318007201579626,0.13713787009794157,0.06089910410974749,255.00000000000003,93919.1440824605,76012.86321907099,726312.7904324159,2107579.4234617413,16682034.301102985,1390169.5250919156,16682034.301102985,2107579.4234617413
97,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.007,0.003,0.011,0.011,0.0025,0.001,0.0035,0.019318007201579626,0.13713787009794157,0.06089910410974749,270.0,91504.01499170598,74921.20069418763,692740.0575414207,13873720.87234702,16615465.446547039,1384622.1205455866,16615465.446547039,13873720.87234702
97,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.007,0.003,0.011,0.011,0.0025,0.001,0.0035,0.019318007201579626,0.13713787009794157,0.06089910410974749,285.0,92905.149474271,81927.1140205442,582029.8651131665,22129165.20440092,15284721.155560287,1273726.7629633574,15284721.155560287,22129165.20440092
97,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.007,0.003,0.011,0.011,0.0025,0.001,0.0035,0.019318007201579626,0.13713787009794157,0.06089910410974749,300.0,97386.18130563901,93606.871971062,452172.93098825007,26145780.73973819,13435993.689735865,1119666.1408113223,13435993.689735865,26145780.73973819
97,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.007,0.003,0.011,0.011,0.0025,0.001,0.0035,0.019318007201579626,0.13713787009794157,0.06089910410974749,315.0,102963.59925694522,104454.11953273827,344648.1948877661,28110320.360894375,11946617.271208687,995551.4392673906,11946617.271208687,28110320.360894375
97,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.007,0.003,0.011,0.011,0.0025,0.001,0.0035,0.019318007201579626,0.13713787009794157,0.06089910410974749,330.0,107337.68215297363,110686.86434592018,257054.82625227713,29863906.47522883,11063968.4898942,921997.37415785,11063968.4898942,29863906.47522883
97,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.007,0.003,0.011,0.011,0.0025,0.001,0.0035,0.019318007201579626,0.13713787009794157,0.06089910410974749,345.0,109987.85062385956,110651.5926827542,170077.8451887757,31760500.74160134,10638307.546749482,886525.6288957903,10638307.546749482,31760500.74160134
98,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.009,0.011,0.009,0.008,0.0017,0.0036,0.0032,0.09132564347565092,0.08164283478681275,0.061145373557862384,0.0,138785.86918995614,198623.8569729503,93461.23180028457,3419191.9567364682,15929796.901626414,615469.4257446569,15929796.901626414,3419191.9567364682
98,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.009,0.011,0.009,0.008,0.0017,0.0036,0.0032,0.09132564347565092,0.08164283478681275,0.061145373557862384,14.999999999999998,131483.31946270412,177855.47195713574,88277.74858826274,4101571.2322139684,16525443.8071479,638483.0561852597,16525443.8071479,4101571.2322139684
98,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.009,0.011,0.009,0.008,0.0017,0.0036,0.0032,0.09132564347565092,0.08164283478681275,0.061145373557862384,29.999999999999996,117742.95450843718,150275.1355458689,79744.78879745981,4360523.211167458,17042432.728697132,658457.6281542074,17042432.728697132,4360523.211167458
98,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.009,0.011,0.009,0.008,0.0017,0.0036,0.0032,0.09132564347565092,0.08164283478681275,0.061145373557862384,45.0,98209.80947724934,118663.87366365803,70383.26027003303,4087051.9069962767,17509198.49611936,676491.7600773389,17509198.49611936,4087051.9069962767
98,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.009,0.011,0.009,0.008,0.0017,0.0036,0.0032,0.09132564347565092,0.08164283478681275,0.061145373557862384,59.99999999999999,74163.46842656375,86214.2784990786,56247.28539880213,3212343.3238732587,17874404.354040775,690601.9864061209,17874404.354040775,3212343.3238732587
98,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.009,0.011,0.009,0.008,0.0017,0.0036,0.0032,0.09132564347565092,0.08164283478681275,0.061145373557862384,75.0,60024.82708383943,62660.54555216987,40681.664992022226,1456396.4765087594,16598529.741121193,641306.8309069552,16598529.741121193,1456396.4765087594
98,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.009,0.011,0.009,0.008,0.0017,0.0036,0.0032,0.09132564347565092,0.08164283478681275,0.061145373557862384,90.0,72180.88392751057,97975.36126372154,35079.37293022498,1233331.0496346965,3892895.3962928373,150407.322129496,3892895.3962928373,1233331.0496346965
98,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.009,0.011,0.009,0.008,0.0017,0.0036,0.0032,0.09132564347565092,0.08164283478681275,0.061145373557862384,105.00000000000001,47968.39186305085,69960.62771973114,38424.79173984161,900043.9138791384,15326641.45480953,592165.6925721864,15326641.45480953,900043.9138791384
98,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.009,0.011,0.009,0.008,0.0017,0.0036,0.0032,0.09132564347565092,0.08164283478681275,0.061145373557862384,119.99999999999999,76665.43814010409,62831.484839205244,48772.02479427347,1904080.0455694199,9511187.878741937,367477.71349684754,9511187.878741937,1904080.0455694199
98,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.009,0.011,0.009,0.008,0.0017,0.0036,0.0032,0.09132564347565092,0.08164283478681275,0.061145373557862384,135.0,97324.77834679218,97985.52662767033,67244.20564301705,2528971.360332574,12079506.982017517,466708.2243052222,12079506.982017517,2528971.360332574
98,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.009,0.011,0.009,0.008,0.0017,0.0036,0.0032,0.09132564347565092,0.08164283478681275,0.061145373557862384,150.0,115489.37386721268,125946.46232098501,79330.5011069152,3034859.5949129504,13425024.296505105,518694.12054678815,13425024.296505105,3034859.5949129504
98,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.009,0.011,0.009,0.008,0.0017,0.0036,0.0032,0.09132564347565092,0.08164283478681275,0.061145373557862384,165.0,128441.21388949695,145909.49480160035,86956.00962255582,3343316.6322129313,14402769.445535932,556470.6376684337,14402769.445535932,3343316.6322129313
98,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.009,0.011,0.009,0.008,0.0017,0.0036,0.0032,0.09132564347565092,0.08164283478681275,0.061145373557862384,180.0,135298.9715724133,157230.72816297345,91437.74904879485,3419191.956736467,15231952.405011252,588507.2520117983,15231952.405011252,3419191.956736467
98,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.009,0.011,0.009,0.008,0.0017,0.0036,0.0032,0.09132564347565092,0.08164283478681275,0.061145373557862384,195.0,137265.7622239744,159913.48705625863,91854.17531888545,3245309.603801221,15993697.044803323,617938.2949128556,15993697.044803323,3245309.603801221
98,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.009,0.011,0.009,0.008,0.0017,0.0036,0.0032,0.09132564347565092,0.08164283478681275,0.061145373557862384,210.00000000000003,135008.44120177787,154745.47076417325,86343.52178145706,2816488.062998988,16732031.928431988,646464.869962145,16732031.928431988,2816488.062998988
98,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.009,0.011,0.009,0.008,0.0017,0.0036,0.0032,0.09132564347565092,0.08164283478681275,0.061145373557862384,225.0,128816.187066947,143466.87388636486,75274.48195262639,2134451.252268645,17478026.75602267,675287.3973917849,17478026.75602267,2134451.252268645
98,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.009,0.011,0.009,0.008,0.0017,0.0036,0.0032,0.09132564347565092,0.08164283478681275,0.061145373557862384,239.99999999999997,120996.4850865933,129230.92277323411,59348.63646974712,1207683.870604972,18222746.623162776,704060.6649858345,18222746.623162776,1207683.870604972
98,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.009,0.011,0.009,0.008,0.0017,0.0036,0.0032,0.09132564347565092,0.08164283478681275,0.061145373557862384,255.00000000000003,114382.19558092693,117555.87258630151,48525.38266798304,139842.53592437206,18800935.184456084,726399.7684903487,18800935.184456084,726399.7684903487
98,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.009,0.011,0.009,0.008,0.0017,0.0036,0.0032,0.09132564347565092,0.08164283478681275,0.061145373557862384,270.0,111423.91390761921,115967.22792508033,48178.09853365956,1051605.9468172418,18813017.125358604,726866.5707524916,18813017.125358604,1051605.9468172418
98,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.009,0.011,0.009,0.008,0.0017,0.0036,0.0032,0.09132564347565092,0.08164283478681275,0.061145373557862384,285.0,113126.71380624776,128023.03328551706,43510.63924082766,1922906.5868689017,18062989.46745487,697888.2294243926,18062989.46745487,1922906.5868689017
98,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.009,0.011,0.009,0.008,0.0017,0.0036,0.0032,0.09132564347565092,0.08164283478681275,0.061145373557862384,300.0,118635.07604891752,147973.92444461523,56641.54354202674,2450521.071268489,16986779.1671949,656307.3769143483,16986779.1671949,2450521.071268489
98,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.009,0.011,0.009,0.008,0.0017,0.0036,0.0032,0.09132564347565092,0.08164283478681275,0.061145373557862384,315.0,125568.68480630562,166572.57856243028,72377.98838687957,2786162.1809357065,16080266.177575437,621283.0114063238,16080266.177575437,2786162.1809357065
98,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.009,0.011,0.009,0.008,0.0017,0.0036,0.0032,0.09132564347565092,0.08164283478681275,0.061145373557862384,330.0,131109.14964516333,177523.59322265713,83737.00555194837,3060361.7481945236,15477903.351973174,598009.9022353272,15477903.351973174,3060361.7481945236
98,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.009,0.011,0.009,0.008,0.0017,0.0036,0.0032,0.09132564347565092,0.08164283478681275,0.061145373557862384,345.0,134289.26429931985,178091.71252720745,89639.80680366306,3292186.4627571627,15108410.442058127,583734.0398067912,15108410.442058127,3292186.4627571627
99,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.005,0.002,0.007,0.008,0.0037,0.0019,0.0039,0.009132436743662299,0.06324357352964727,0.06053643865381708,0.0,176582.9396860181,184983.4667490185,621136.182302183,3462716131.1623993,769185.0357947896,182681.4460012625,769185.0357947896,3462716131.1623993
99,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.005,0.002,0.007,0.008,0.0037,0.0019,0.0039,0.009132436743662299,0.06324357352964727,0.06053643865381708,14.999999999999998,166950.9229735795,165896.6804526057,420660.2775681358,5028752805.636799,816276.0743850932,193865.56766645962,816276.0743850932,5028752805.636799
99,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.005,0.002,0.007,0.008,0.0037,0.0019,0.0039,0.009132436743662299,0.06324357352964727,0.06053643865381708,29.999999999999996,149123.80131378956,140426.90756353198,144066.80318114805,5949146594.749468,856265.6349165326,203363.08829267643,856265.6349165326,5949146594.749468
99,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.005,0.002,0.007,0.008,0.0037,0.0019,0.0039,0.009132436743662299,0.06324357352964727,0.06053643865381708,45.0,123928.52646921978,111105.29302286278,239112.55423003458,5968072310.842798,893141.7314152985,212121.16121113335,893141.7314152985,5968072310.842798
99,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.005,0.002,0.007,0.008,0.0037,0.0019,0.0039,0.009132436743662299,0.06324357352964727,0.06053643865381708,59.99999999999999,93007.53002374094,80770.45423829091,588504.9449680424,4899202092.773663,920076.9206722549,218518.26865966048,920076.9206722549,4899202092.773663
99,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.005,0.002,0.007,0.008,0.0037,0.0019,0.0039,0.009132436743662299,0.06324357352964727,0.06053643865381708,75.0,57707.59446016658,57720.92367184113,693162.6813993129,2099423908.955509,749886.4922771038,178098.04191581212,749886.4922771038,2099423908.955509
99,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.005,0.002,0.007,0.008,0.0037,0.0019,0.0039,0.009132436743662299,0.06324357352964727,0.06053643865381708,90.0,121988.51749753243,85736.26447251934,1016208.0223496208,2550346473.993353,1078046.9146672743,256036.14223347764,1078046.9146672743,2550346473.993353
99,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.005,0.002,0.007,0.008,0.0037,0.0019,0.0039,0.009132436743662299,0.06324357352964727,0.06053643865381708,105.00000000000001,55757.33558229646,63886.60397680108,590216.14275905,911065689.9425619,596899.1588856553,141763.55023534314,596899.1588856553,911065689.9425619
99,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.005,0.002,0.007,0.008,0.0037,0.0019,0.0039,0.009132436743662299,0.06324357352964727,0.06053643865381708,119.99999999999999,95908.82705011002,53228.786275111845,415776.13959253527,2137576311.7588503,505094.8663251493,119960.03075222296,505094.8663251493,2137576311.7588503
99,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.005,0.002,0.007,0.008,0.0037,0.0019,0.0039,0.009132436743662299,0.06324357352964727,0.06053643865381708,135.0,122917.32351756073,85878.77180402754,182444.91889499305,2680617713.640217,404531.41045538464,96076.20998315384,404531.41045538464,2680617713.640217
99,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.005,0.002,0.007,0.008,0.0037,0.0019,0.0039,0.009132436743662299,0.06324357352964727,0.06053643865381708,150.0,146567.38468907087,111511.90354612914,174222.90540263156,3152384817.151566,457251.4203181624,108597.21232556355,457251.4203181624,3152384817.151566
99,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.005,0.002,0.007,0.008,0.0037,0.0019,0.0039,0.009132436743662299,0.06324357352964727,0.06053643865381708,165.0,163517.39564596763,129750.65787981323,243281.42255327504,3429161822.091722,518469.6064891526,123136.53154117374,518469.6064891526,3429161822.091722
99,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.005,0.002,0.007,0.008,0.0037,0.0019,0.0039,0.009132436743662299,0.06324357352964727,0.06053643865381708,180.0,172655.12616871897,140085.09836715946,349553.97594149836,3462716131.162397,577281.7652821791,137104.41925451753,577281.7652821791,3462716131.162397
99,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.005,0.002,0.007,0.008,0.0037,0.0019,0.0039,0.009132436743662299,0.06324357352964727,0.06053643865381708,195.0,175173.41480853996,142535.4632958122,474474.1704696419,3225771664.6575837,635649.326645293,150966.71507825708,635649.326645293,3225771664.6575837
99,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.005,0.002,0.007,0.008,0.0037,0.0019,0.0039,0.009132436743662299,0.06324357352964727,0.06053643865381708,210.00000000000003,171948.19063835466,137812.88955863216,606441.882582147,2698865775.454852,697291.4279451412,165606.71413697104,697291.4279451412,2698865775.454852
99,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.005,0.002,0.007,0.008,0.0037,0.0019,0.0039,0.009132436743662299,0.06324357352964727,0.06053643865381708,225.0,163710.7237570029,127484.57742431028,735747.4362890872,1859975201.2761984,766104.2614937369,181949.76210476249,766104.2614937369,1859975201.2761984
99,0.117,0.144,0.025,0.249601883990509,2.058931982167134,3.1415926535897927,0.005,0.002,0.007,0.008,0.0037,0.0019,0.0039,0.009132436743662299,0.06324357352964727,0.06053643865381708,239.99999999999997,153439.94921798923,114416.59174434857,846745.1529622916,685184280.5166771,841401.9675185236,199832.96728564933,846745.1529622916,685184280.5166771
